eps:         9.5
min_samples: 15
Silhouette score including outliers: 0.1940281201454366
Silhouette score excluding outliers: 0.4906659988662866

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            3703                16                21         1       246             0         29378                 0               372              0            408
           0           12580                16                21         1        32            22           862                 0                18              1             39
           1              15                20                20        44        44          4944          4950                71                71             28             28
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3              16                20                20        26        26          4942          4958               100               102             15             16
           4              47                16                20         3        20          1311          1332                 0                 4             19             37
           5             131                17                17        19        19          2385          2417                30                30             27             30
           6              36                20                20        61        61          5401          5411                92                92             20             21
           7              90                16                21         2        22           869           905                 0                 9              9             41
           8              52                16                20        28        31          1649          1670                 0                 2              9             15
           9              29                17                19       123       123          1487          1500                 1                 1              8              9
          10             142                16                21         3        23          1103          1154                 0                10             11             32
          11              22                20                20        19        19          8219          8222               105               105             20             20
          12              54                20                20        29        29          4414          4438                55                55             13             15
          13              86                16                20         1        16           899           951                 0                 7             13             41
          14              62                16                20         5        19          1419          1448                 0                 5             24             35
          15              15                20                20        59        59         17658         17664               236               236             29             29
          16              25                16                20         2        16           854           870                 0                 3             14             38
          17              76                18                18        17        17          4561          4583                 8                 8             84             84
          18              15                20                20        19        19          2488          2493                11                11             49             49
          19              36                16                21         9        24          1156          1176                 0                10             13             30
          20              36                19                20        60        60          5138          5149                11                11             32             32
          21             103                16                17       121       121           761           779                 3                 4              6              8
          22              20                16                20         4        20          1031          1041                 0                 7             13             22
          23              41                20                20        59        59         17724         17739               238               238             29             30
          24              33                17                20         3        10          2001          2018                 0                 5             40             46
          25              40                17                17        16        16          5276          5301                 0                 0            107            108
          26              98                17                20         6        22          1918          1934                 0                 6             30             41
          27              20                16                19         2        11           839           854                 0                 4             34             45
          28              29                19                19        14        14          3190          3202                 0                 0             47             49
          29              19                17                17        22        23          2638          2649                26                29              2              5
          30              21                20                20        14        14          1787          1795                20                20             25             25
          31              26                20                20        11        11          3520          3547                54                54             12             15
          32              37                16                20         6         6          1300          1316                 0                 0             11             18
          33              19                16                20         5        21           981           997                 0                 7             11             24
          34              15                16                20         2        12           997          1009                 0                 4             19             30
          35              15                16                19         5         9          1013          1023                 0                 1             15             30
