eps:         9.0
min_samples: 15
Silhouette score including outliers: 0.18885511331635077
Silhouette score excluding outliers: 0.49749105600117965

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            3833                16                21         1       246             0         29378                 0               372              0            408
           0           12520                16                21         1        31            22           862                 0                18              1             39
           1              15                20                20        44        44          4944          4950                71                71             28             28
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3             131                17                17        19        19          2385          2417                30                30             27             30
           4              36                20                20        61        61          5401          5411                92                92             20             21
           5              71                16                21         2        22           871           899                 0                 6              9             41
           6              51                16                20        28        31          1649          1662                 0                 2              9             14
           7              29                17                19       123       123          1487          1500                 1                 1              8              9
           8              89                16                20         3        18          1103          1127                 0                 9             11             32
           9              22                20                20        19        19          8219          8222               105               105             20             20
          10              54                20                20        29        29          4414          4438                55                55             13             15
          11              23                16                20         4        16           932           951                 0                 7             14             28
          12              62                16                20         5        19          1419          1448                 0                 5             24             35
          13              15                20                20        59        59         17658         17664               236               236             29             29
          14              76                18                18        17        17          4561          4583                 8                 8             84             84
          15              15                20                20        19        19          2488          2493                11                11             49             49
          16              48                16                21         3        23          1128          1152                 0                10             11             28
          17              36                16                21         8        24          1154          1176                 0                10             13             30
          18              36                19                20        60        60          5138          5149                11                11             32             32
          19             103                16                17       121       121           761           779                 3                 4              6              8
          20              52                16                20         1        16           899           930                 0                 7             13             41
          21              44                16                20         3        19          1311          1331                 0                 4             24             37
          22              18                16                20         4        15          1031          1041                 0                 4             14             19
          23              16                20                20        26        26          4942          4958               100               102             15             16
          24              41                20                20        59        59         17724         17739               238               238             29             30
          25              31                20                20         5         5          2003          2018                 5                 5             45             46
          26              19                16                20         2        16           857           870                 0                 2             14             34
          27              39                17                17        16        16          5285          5301                 0                 0            108            108
          28              96                17                20         6        21          1918          1934                 0                 2             33             38
          29              23                16                19         2        11           839           856                 0                 4             30             45
          30              29                19                19        14        14          3190          3202                 0                 0             47             49
          31              19                17                17        22        23          2638          2649                26                29              2              5
          32              21                20                20        14        14          1787          1795                20                20             25             25
          33              25                20                20        11        11          3529          3547                54                54             12             15
          34              36                20                20         6         6          1300          1309                 0                 0             17             18
          35              15                16                20         5        16           981           992                 0                 7             11             24
          36              15                16                20         2        12           997          1009                 0                 4             19             30
