eps:         9.5
min_samples: 20
Silhouette score including outliers: -0.51749511859099
Silhouette score excluding outliers: -0.20123037939913657

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            8065                16                21         1       246             0         29378                 0               372              0            408
           0            7276                16                21         1        25            23           608                 0                 0              2             37
           1              57                16                21         2        13           218           241                 1                 1              6             16
           2              62                20                20        20        20          3197          3218                51                51             17             17
           3             371                16                20         1        15            68           191                 1                 1              3             14
           4              34                17                18        21        24           430           447                 0                 0              9             11
           5             131                17                17        19        19          2385          2417                30                30             27             30
           6              33                20                20        61        61          5401          5411                92                92             20             20
           7             106                16                21         2        19           718           756                 0                 0             14             31
           8             221                16                20         2        21           609           710                 0                 0             13             34
           9              48                16                16        30        30          1654          1662                 0                 0              9              9
          10              26                17                17       123       123          1487          1492                 1                 1              8              8
          11              58                16                20         2        16           687           715                 0                 0             13             16
          12              22                20                20        19        19          8219          8222               105               105             20             20
          13              31                17                20         9        13           378           391                 1                 1              6              6
          14              43                20                20        29        29          4414          4430                55                55             13             13
          15             105                16                19         1        10            79           123                 3                 6              3              8
          16              76                18                18        17        17          4561          4583                 8                 8             84             84
          17              28                17                20        14        17          1126          1152                 0                 0             17             19
          18              36                19                20        60        60          5138          5149                11                11             32             32
          19              99                16                17       121       121           761           771                 3                 3              6              6
          20              34                17                20         3        13          1317          1332                 0                 0             24             27
          21              45                19                19        16        16           512           535                 4                 4              6              6
          22              22                19                20         4        10           459           475                 8                 9              9             11
          23              46                20                20        11        11          1113          1122                 1                 1             18             19
          24              49                16                20         5        19          1423          1443                 0                 0             26             35
          25              39                20                20        59        59         17724         17739               238               238             29             29
          26              25                16                19         2        11           132           146                 2                 2              4              7
          27              52                18                18        19        19           518           535                 0                 0              5              5
          28              31                20                20         5         5          2003          2018                 5                 5             45             46
          29              20                17                20         1        14           165           181                 2                 2              5              8
          30              18                16                19         2        16           178           188                 2                 2              4              6
          31              27                16                18         5        12           467           490                 4                 4             12             15
          32              20                16                18         2         7           130           145                 3                 3              3              3
          33              40                17                17        16        16          5276          5301                 0                 0            107            108
          34              88                20                20        21        21          1918          1934                 2                 2             33             34
          35              19                16                20        14        19          1156          1164                 0                 0             21             23
          36              29                19                19        14        14          3190          3202                 0                 0             47             49
          37              21                20                20        14        14          1787          1795                20                20             25             25
          38             127                16                18         2        10            87           102                 0                 0              1              1
          39              36                20                20         6         6          1300          1309                 0                 0             17             18
          40              19                16                20         1        11           753           769                 0                 0             22             31
          41              22                20                20        11        11          3529          3547                54                54             13             13
          42              31                18                18         4         4           809           809                 0                 0              5              5
          43              28                18                18        17        17           420           433                 2                 2             16             16
          44              22                16                19         3        12           228           244                 2                 2              5              7
          45              22                16                21         2         9           242           254                 1                 1              8             14
          46               8                16                18         3         9           145           153                 2                 2              4              5
