eps:         10.0
min_samples: 10
Silhouette score including outliers: -0.5610291397740219
Silhouette score excluding outliers: -0.3627346190366537

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6328                16                21         1       246             0         29378                 0               372              0            408
           0            8126                16                21         1        27            23           795                 0                 0              2             42
           1             131                16                21         1        17           209           271                 1                 1              5             20
           2             454                16                20         1        15            40           207                 1                 1              2             16
           3             142                16                19         1        13            71           152                 3                 6              3              9
           4              15                20                20        44        44          4944          4950                71                71             28             28
           5              62                20                20        20        20          3197          3218                51                51             17             17
           6             241                16                20         1        17           121           263                 2                 2              4             15
           7             131                17                17        19        19          2385          2417                30                30             27             30
           8              33                20                20        61        61          5401          5411                92                92             20             20
           9             106                16                20         2        19           795           863                 0                 0             14             37
          10              12                20                20        19        19          2305          2321                 2                 2             15             15
          11              48                16                16        30        30          1654          1662                 0                 0              9              9
          12              26                17                17       123       123          1487          1492                 1                 1              8              8
          13              16                20                20        17        17          1103          1111                 4                 4             12             12
          14              10                20                20        22        22          3101          3117                54                54              5              5
          15              19                16                19         2        15           143           163                 0                 0              2              2
          16              40                16                20         2        16           869           899                 0                 0             19             41
          17              22                20                20        19        19          8219          8222               105               105             20             20
          18              11                17                20         6        14          1209          1231                 0                 0             37             42
          19              65                16                20         1        12           284           338                 1                 1              7             18
          20              31                17                20         9        13           378           391                 1                 1              6              6
          21              43                20                20        29        29          4414          4430                55                55             13             13
          22              15                20                20        59        59         17658         17664               236               236             29             29
          23              16                19                19        16        17           659           666                 1                 1             12             13
          24              43                16                20         2        17           839           872                 0                 0             19             50
          25              16                16                20         3        17           393           397                 5                 5              8              9
          26              12                17                18         3         5          1111          1123                 0                 0             73             78
          27              35                16                18         1         8            34            76                 0                 0              1              1
          28              13                19                19        64        64          7405          7408                 1                 1             99             99
          29              76                18                18        17        17          4561          4583                 8                 8             84             84
          30              15                20                20        19        19          2488          2493                11                11             49             49
          31              28                17                20        14        17          1126          1152                 0                 0             17             19
          32              36                19                20        60        60          5138          5149                11                11             32             32
          33              10                17                17        19        19          1946          1953                26                26             27             27
          34             100                16                17       121       121           761           775                 3                 3              6              6
          35              17                16                18         2        13           202           227                 3                 3              6             12
          36              27                16                19         2        12           257           291                 5                 7              7             11
          37              13                20                20        27        27          1895          1910                18                19             27             27
          38              15                20                20        26        26          4942          4958               102               102             16             16
          39              42                16                20         3        19          1311          1332                 0                 0             24             36
          40              12                20                20        33        33          3255          3264                48                48             19             19
          41              22                16                18         2         7           130           149                 3                 3              3              3
          42              12                16                17         2         6          1921          1930                 0                 0             52             61
          43              28                16                19         2        16           905           927                 0                 0             24             41
          44              12                20                20        29        29          3413          3413                14                14             12             12
          45              11                21                21        18        18          4361          4364                55                55             22             22
          46              14                16                19         3        10          1141          1150                 0                 0             19             22
          47              45                19                19        16        16           512           535                 4                 4              6              6
          48              23                19                20         4        10           454           475                 8                 9              9             11
          49              39                18                18        17        18           414           433                 2                 2             12             16
          50              10                19                19        55        55          7846          7846                88                88             10             10
          51              46                20                20        11        11          1113          1122                 1                 1             18             19
          52              11                16                18         2         9           108           124                 2                 2              3              4
          53              58                16                19         1         9            47           118                 2                 2              2              9
          54              56                16                20         5        19          1423          1448                 0                 0             26             35
          55              11                16                19         2         4           146           157                 5                 7              5              9
          56               8                16                20         2        12           705           715                 0                 0             31             43
          57              10                16                18         3        16           206           222                 0                 0              3              3
          58              20                16                20         2        16           437           448                 1                 1             14             21
          59              10                16                19         3        12           936           950                 0                 0             24             35
          60              39                20                20        59        59         17724         17739               238               238             29             29
          61              52                18                18        19        19           518           535                 0                 0              5              5
          62              31                20                20         5         5          2003          2018                 5                 5             45             46
          63              27                16                18         5        12           467           490                 4                 4             12             15
          64              20                16                19        11        11           524           538                 1                 1              9             10
          65              21                16                20        13        19          1154          1164                 0                 0             18             25
          66              10                16                19         3        12           297           310                 2                 2              6              8
          67              40                17                17        16        16          5276          5301                 0                 0            107            108
          68              88                20                20        21        21          1918          1934                 2                 2             33             34
          69              10                16                20         2        12           356           366                 1                 1             12             17
          70              29                19                19        14        14          3190          3202                 0                 0             47             49
          71              15                17                17        22        22          2640          2649                29                29              4              4
          72              17                17                20         2        11           749           770                 0                 0             11             15
          73              21                20                20        14        14          1787          1795                20                20             25             25
          74              10                20                20        25        25          1698          1710                 1                 1             37             37
          75              13                18                19        19        21           765           770                 1                 1             15             17
          76             132                16                19         2        10            86           112                 0                 0              1              1
          77              11                20                20        11        11          3491          3495                54                54             13             13
          78              10                16                19         3        16           326           341                 0                 0              5              5
          79              36                20                20         6         6          1300          1309                 0                 0             17             18
          80              10                16                20         1         3           922           935                 0                 0             13             15
          81              10                16                19         1        17           376           386                 2                 2             13             19
          82              23                20                20        11        11          3520          3547                54                54             13             13
          83              10                16                19         2        10           509           516                 1                 1             10             12
          84              31                18                18         4         4           809           809                 0                 0              5              5
          85              10                16                18         2         3           125           138                 6                 8              4              6
          86              10                16                19         2         6           132           144                 1                 1              3              3
          87              13                17                19         5        13          1919          1932                 0                 0             30             43
          88              10                16                19         5        14          1012          1028                 0                 0             25             35
          89              10                20                20        20        21          2659          2667                26                26             19             20
