eps:         8.0
min_samples: 10
Silhouette score including outliers: 0.21293836693379226
Silhouette score excluding outliers: 0.3022457864171419

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            1316                16                21         1       181           116         27308                 0               291              1            305
           0           15198                16                21         1       246             0         29378                 0               372              0            408
           1              20                16                21         8        22           226          7081                 4               146              1             30
           2             124                16                21         4        70           347          8109                 6               113              2             50
           3              13                19                20         9        22           337          2265                 2                13              4             27
           4              25                16                20         2        38           357          3254                 1                 9              7             82
           5              86                16                20         9        61          1013          8388                18               124              4             34
           6              17                18                21         5        53           359          1464                 1                 4              5             22
           7              13                20                20        19        19          2305          2328                 2                 2             15             15
           8              10                18                20        11        44           876           883                 1                 1             18             20
           9              26                17                17       123       123          1487          1492                 1                 1              8              8
          10              24                17                20         7        29           543          1349                 2                 5              6             15
          11              10                20                20        22        22          3101          3117                54                54              5              5
          12              23                16                21         2        17           475          3376                 1                 7             10             80
          13              23                20                20        19        19          8219          8234               105               105             20             20
          14              22                18                20         7        26           907          4973                19               102              3             16
          15              15                16                20         7        46           226          3230                 1                14              3             38
          16              39                17                20         9        44           378          1490                 1                 4              5             20
          17              60                17                21         3        29           661          4547                 8                55              2             13
          18             100                17                20         4        59           557          4654                 1                 8              9             86
          19              14                16                20         3        33           244          3871                 1                16              3             45
          20              57                20                20        59        59         17658         17769               236               238             29             29
          21              16                19                19        16        17           659           666                 1                 1             12             13
          22              10                17                19         5        17           610          4221                 5                35              2             14
          23              13                19                19        64        64          7405          7408                 1                 1             99             99
          24              12                17                19         4        16           308          1281                 5                24              2              8
          25              37                19                20        60        60          5123          5149                11                11             31             32
          26             101                16                17        10       121           255           775                 1                 3              2              6
          27              17                16                21         6        18           408          4364                 5                55              2             22
          28              16                20                20        29        29          3379          3413                14                14             12             12
          29              10                19                19        55        55          7846          7846                88                88             10             10
          30              46                20                20        11        11          1113          1122                 1                 1             18             19
          31              16                17                20         4        46           287          4984                 3                50              2             34
          32              26                16                20         2        16           437           881                 1                 2             12             29
          33              20                16                20         7        39           590          6437                 3                32              5             55
          34              15                18                20         6        27           320          2710                 1                 8              4             31
          35              24                16                20         6        18           524          4295                 1                 8              9             76
          36              19                16                20         3        18           129          2592                 3                57              1             19
          37              13                16                20         4        76           255          8139                 2                59              2             66
          38              88                20                20        21        21          1918          1934                 2                 2             33             34
          39              15                16                20         4        70           221          5212                10               158              1             23
          40              16                16                17        22        22          2623          2649                29                29              4              4
          41              10                16                20         9        33           563          1120                 3                 6              4              8
          42               8                17                20         5        25           375          2584                 2                14              5             33
          43              10                20                20        25        25          1698          1710                 1                 1             37             37
          44              16                18                20         7        39           763          7641                 1                10             15            144
          45              17                16                20         3        79           261         15558                 0                 0              1             54
          46              10                17                20         6        20           448           906                 1                 2             10             27
          47              11                16                19         2        22           507          1545                 1                 3             10             29
          48              11                19                20        13        29          1414          4601                17                56              5             16
          49              10                16                20         6        67           528         13217                13               315              2             51
