eps:         8.0
min_samples: 10
Silhouette score including outliers: 0.21215476732748817
Silhouette score excluding outliers: 0.4994455050043693

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            3545                16                21         1       246             0         29378                 0               372              0            408
           0           12510                16                21         1        32            16           858                 0                18              1             40
           1              15                20                20        44        44          4944          4950                71                71             28             28
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3              16                20                20        26        26          4942          4958               100               102             15             16
           4             131                17                17        19        19          2385          2417                30                30             27             30
           5              36                20                20        61        61          5401          5411                92                92             20             21
           6              12                20                20        19        19          2305          2321                 2                 2             15             15
           7              51                16                20        28        31          1649          1662                 0                 2              9             14
           8              29                17                19       123       123          1487          1500                 1                 1              8              9
           9             105                16                21         3        21          1098          1131                 0                 4             11             40
          10              13                20                20        22        22          3101          3117                54                54              5              6
          11             122                16                21         2        22           869           926                 0                 7              6             41
          12              22                20                20        19        19          8219          8222               105               105             20             20
          13              54                20                20        29        29          4414          4438                55                55             13             15
          14              28                16                20         3        16           925           951                 0                 7             13             30
          15              75                16                21         3        23          1137          1176                 0                10             13             29
          16              15                20                20        59        59         17658         17664               236               236             29             29
          17              16                16                19         5        13          1012          1023                 0                 1             17             35
          18              30                16                20         2        16           854           872                 0                 5             14             39
          19              10                17                19         3        12          1216          1222                 0                 4             38             43
          20              12                17                18         3         5          1111          1123                 0                 0             73             78
          21              14                19                19        64        64          7405          7416                 1                 1             99             99
          22              76                18                18        17        17          4561          4583                 8                 8             84             84
          23              15                20                20        19        19          2488          2493                11                11             49             49
          24              36                19                20        60        60          5138          5149                11                11             32             32
          25              10                17                17        19        19          1946          1953                26                26             27             27
          26             102                16                17       121       121           761           775                 3                 4              6              8
          27              13                20                20        27        27          1895          1910                18                19             27             27
          28              39                16                20         4        19          1312          1331                 0                 4             25             36
          29              12                20                20        33        33          3255          3264                48                48             19             19
          30              18                16                20         4        15          1031          1041                 0                 4             14             19
          31              10                16                16         2         2          1921          1921                 0                 0             52             52
          32              12                20                20        29        29          3413          3413                14                14             12             12
          33              11                21                21        18        18          4361          4364                55                55             22             22
          34              10                20                20        31        31          2591          2596                 5                 6             15             15
          35              10                19                19        55        55          7846          7846                88                88             10             10
          36              59                16                20         5        19          1423          1448                 0                 2             24             35
          37              40                20                20        59        59         17724         17735               238               238             29             30
          38              31                20                20         5         5          2003          2018                 5                 5             45             46
          39              39                17                17        16        16          5285          5301                 0                 0            108            108
          40              23                16                20         4        17          1050          1067                 0                 6             15             34
          41              88                20                20        21        21          1918          1934                 2                 2             33             34
          42              13                16                20         1         4           922           935                 0                 6             13             24
          43              23                16                19         2        11           839           856                 0                 4             34             49
          44              10                19                19        70        70          5201          5212               158               158             22             23
          45              29                19                19        14        14          3190          3202                 0                 0             47             49
          46              19                17                17        22        23          2638          2649                26                29              2              5
          47              18                16                20         5        17           981           997                 0                 7             11             24
          48              18                16                20         2        12           995          1009                 0                 4             19             34
          49              21                20                20        14        14          1787          1795                20                20             25             25
          50              13                16                20        23        29          1692          1710                 0                 5             37             42
          51              12                20                20        11        11          3491          3500                54                54             13             14
          52              25                20                20        11        11          3529          3547                54                54             12             15
          53              12                16                20         4        14           954           966                 0                 6             20             33
          54              36                20                20         6         6          1300          1309                 0                 0             17             18
          55              10                16                20         5        16          1079          1089                 0                 4             15             22
          56              10                16                18         3         9          1274          1287                 0                 0             20             30
          57              10                17                19         5        13          1919          1925                 0                 0             33             43
          58              10                20                20        20        21          2659          2667                26                26             19             20
