eps:         10.0
min_samples: 45
Silhouette score including outliers: 0.14894701188491563
Silhouette score excluding outliers: 0.5447633948689754

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            4930                16                21         1       246             0         29378                 0               372              0            408
           0           11866                16                21         1        31            22           719                 0                18              1             37
           1              65                20                20        20        27          3197          3218                51                53             10             18
           2             255                16                21         2        21           719           774                 0                10              6             31
           3             131                17                17        19        19          2385          2417                30                30             27             30
           4              53                16                20        27        31          1649          1670                 0                 2              9             19
           5              52                20                20        29        29          4414          4432                55                55             13             15
           6              55                16                20         6        19          1427          1453                 0                 4             19             35
           7              76                18                18        17        17          4561          4583                 8                 8             84             84
           8             103                16                17       121       121           761           779                 3                 4              6              8
           9              84                16                21         2        16           797           821                 0                12              1             21
          10             100                16                21         3        21          1097          1131                 0                 9             11             34
          11              98                17                20         6        22          1918          1934                 0                 6             30             41
