eps:         1.5
min_samples: 35
Silhouette score including outliers: -0.7435867157646446
Silhouette score excluding outliers: 0.7449585770409027

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           16289                16                21         1       246             0         29378                 0               372              0            408
           0             195                16                19         1         4            72            81                 0                 1              2              6
           1              53                20                20        20        20          3203          3206                51                51             17             17
           2              97                17                17        19        19          2397          2401                30                30             28             29
           3              47                16                16        30        30          1658          1659                 0                 0              9             10
           4             165                16                20         1         4            82            90                 0                 1              2              6
           5              51                16                20         2         4            92            95                 0                 1              3              5
           6             139                16                20         2         4           109           115                 0                 1              3              6
           7              69                16                19         1         4            55            59                 0                 1              2              4
           8              64                18                18        17        17          4568          4572                 8                 8             84             84
           9              57                16                19         2         3           105           108                 0                 2              1              4
          10              93                16                16       121       121           761           763                 3                 3              6              6
          11              29                16                19         2         4            96            97                 0                 1              3              5
          12              50                16                20         2         4           101           104                 0                 1              3              6
          13              40                19                19        16        16           521           521                 4                 4              6              6
          14              40                17                20        11        11          1113          1115                 0                 1             18             18
          15              75                16                19         1         4            61            65                 0                 1              2              4
          16              35                20                20        59        59         17724         17724               238               238             29             29
          17              46                18                18        19        19           522           523                 0                 1              5              5
          18              78                20                20        21        21          1921          1923                 2                 2             33             33
          19             121                16                18         2         3            94            95                 0                 0              1              3
          20              35                16                17         1         3            50            52                 0                 1              2              4
