eps:         3.0
min_samples: 20
Silhouette score including outliers: -0.3211010143464469
Silhouette score excluding outliers: 0.5361767120766743

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           10292                16                21         1       246             0         29378                 0               372              0            408
           0            6157                16                21         1        12            32           292                 0                 6              1             16
           1              60                20                20        20        20          3203          3211                51                51             16             17
           2              29                17                18        24        24           435           437                 0                 0              9             10
           3             117                17                17        19        19          2395          2407                30                30             28             29
           4              32                20                20        61        61          5401          5405                92                92             20             21
           5              47                16                16        30        30          1658          1659                 0                 0              9             10
           6              27                17                17       123       123          1487          1492                 1                 1              8              9
           7              32                16                19         2         6           333           340                 0                 2             11             15
           8              27                16                18         3         7           525           527                 0                 0             23             26
           9              39                16                19         2         6           303           311                 0                 2              9             15
          10              40                16                19         4         7           698           706                 0                 0             13             16
          11              22                20                20        19        19          8219          8222               105               105             20             20
          12              38                16                20         7        11           380           387                 0                 3              4              8
          13              29                20                20        29        29          4418          4422                55                55             13             15
          14              23                16                19         2         6           300           303                 0                 2              7             13
          15              47                16                20         2         6           348           355                 0                 1              6             14
          16              73                18                18        17        17          4564          4576                 8                 8             84             84
          17              23                20                20        14        14          1137          1145                 0                 0             17             18
          18              35                19                20        60        60          5138          5144                11                11             32             32
          19              97                16                16       121       121           761           766                 3                 3              6              6
          20              20                16                19         2         6           316           320                 0                 2              6             10
          21              25                17                17        12        12          1317          1322                 0                 0             26             26
          22              40                19                19        16        16           521           521                 4                 4              6              6
          23              45                17                20        11        11          1113          1119                 0                 1             18             18
          24              34                20                20         9         9          1431          1438                 0                 0             27             28
          25              37                20                20        59        59         17724         17728               238               238             29             30
          26              52                18                18        19        19           518           528                 0                 1              5              5
          27              28                20                20         5         5          2010          2013                 5                 5             45             45
          28              16                16                19         3         7           333           337                 0                 2              7              9
          29              36                17                17        16        16          5285          5290                 0                 0            108            108
          30              85                20                20        21        21          1918          1926                 2                 2             33             34
          31              24                19                19        14        14          3196          3197                 0                 0             47             47
          32              20                20                20        14        14          1787          1789                20                20             25             25
          33               7                16                20         3         6           347           351                 0                 1             13             15
          34              35                20                20         6         6          1300          1305                 0                 0             17             18
          35              20                19                19         4         5           692           697                 0                 0             19             21
          36              31                18                18         4         4           809           809                 0                 0              5              5
          37              27                18                18        17        17           420           427                 2                 2             16             16
