eps:         3.0
min_samples: 5
Silhouette score including outliers: -0.5564402652109053
Silhouette score excluding outliers: -0.30647526962977817

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6631                16                21         1       246             0         29378                 0               372              0            408
           0            8070                16                21         1        19            26           398                 0                 8              1             23
           1               5                20                20        17        17          6891          6892               145               146             29             29
           2             401                16                20         1        14           388           470                 0                 4              6             26
           3              33                16                21         3        11           531           540                 0                 1             10             19
           4              15                20                20        44        44          4944          4950                71                71             28             28
           5              62                20                20        20        20          3203          3214                51                51             16             18
           6               7                16                20        10        14           405           411                 0                 1             10             12
           7               5                19                19        14        14          2386          2386                 0                 0             49             49
           8              29                17                18        24        24           435           437                 0                 0              9             10
           9               6                18                18        11        12           655           658                 5                 5              5              7
          10             129                17                17        19        19          2391          2413                30                30             27             30
          11              32                20                20        61        61          5401          5405                92                92             20             21
          12              17                16                19         2         6           727           731                 0                 0             20             23
          13               5                18                18        35        35          4274          4275                 0                 0             50             50
          14              47                16                16        30        30          1658          1659                 0                 0              9             10
          15              28                17                17       123       123          1487          1493                 1                 1              8              9
          16               9                20                20        38        38          2671          2677                 0                 0             19             19
          17              11                16                16        12        14           619           623                 0                 0             17             18
          18              27                16                18         3         7           525           527                 0                 0             23             26
          19               6                16                18         2         4           368           373                 0                 0             18             21
          20              11                20                20        17        17          1107          1107                 4                 4             12             12
          21               7                20                20        16        16          1619          1619                 3                 3             20             20
          22               6                20                20        15        15          7435          7436               194               194             28             28
          23              40                16                19         4         7           698           706                 0                 0             13             16
          24              10                20                20        22        22          3107          3111                54                54              5              6
          25               5                16                19         5         8           529           533                 0                 1             22             25
          26               5                16                19         8        10           365           366                 4                 7              8             13
          27               9                16                19         8        11           503           510                 0                 1              9             14
          28               5                17                17        28        28          4510          4510                 0                 0             30             30
          29              22                20                20        19        19          8219          8222               105               105             20             20
          30               7                20                20        45        45           934           939                 0                 0             14             14
          31              10                16                21         4         7           592           597                 0                 1             14             20
          32               5                18                18        17        17           227           230                 3                 3              5              5
          33              20                16                19         3         9           470           482                 0                 2             13             18
          34              29                20                20        29        29          4418          4422                55                55             13             15
          35              18                16                20         5        10           443           453                 0                 2              6             10
          36               5                18                18        20        20          2901          2901                25                25             51             51
          37               7                17                17        21        21           413           414                 0                 0              9              9
          38               7                17                19        17        18           673           675                 0                 0             14             16
          39              14                16                19         2         6           562           569                 0                 4             15             24
          40               6                20                20        28        28           686           688                 6                 6             10             11
          41              15                17                19        15        17           659           662                 0                 1             13             14
          42               7                17                18         5         9          1019          1023                 0                 1             25             29
          43               9                17                19         6         8           825           828                 0                 0             25             29
          44               9                19                19        17        17          4219          4221                35                35             14             14
          45               6                19                19         6         6          1218          1218                 0                 0             38             38
          46              10                18                18         3         3          1120          1123                 0                 0             74             74
          47              13                19                19        64        64          7405          7408                 1                 1             99             99
          48              73                18                18        17        17          4564          4576                 8                 8             84             84
          49              14                20                20        19        19          2488          2489                11                11             49             49
          50              14                16                19         2         8           484           493                 0                 2             11             19
          51               5                18                18        37        37          2226          2226                 0                 0             27             27
          52               5                20                20        22        22          2935          2938                67                67             14             14
          53               8                16                19         2         3           364           370                 0                 3              5              9
          54              23                20                20        14        14          1137          1145                 0                 0             17             18
          55              12                16                20         2         6           493           500                 0                 3              8             12
          56               6                16                18        15        17           347           348                 0                 2             11             13
          57              35                19                20        60        60          5138          5144                11                11             32             32
          58              10                17                17        19        19          1946          1953                26                26             27             27
          59              99                16                16       121       121           761           767                 3                 4              6              8
          60               6                17                19         3         8           653           657                 0                 0             12             15
          61               7                16                20         3         5           466           470                 0                 1             10             13
          62               9                16                18        16        17           747           752                 0                 0             17             18
          63              11                20                20        27        27          1899          1904                18                19             27             27
          64               6                16                17         3         5           474           478                 0                 0             24             27
