eps:         7.5
min_samples: 35
Silhouette score including outliers: 0.04722794264565678
Silhouette score excluding outliers: 0.5065240976099505

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            5717                16                21         1       246             0         29378                 0               372              0            408
           0           10658                16                21         1        30            26           547                 0                13              1             35
           1             184                16                21         2        15           558           607                 0                 8              6             27
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3             130                17                17        19        19          2385          2413                30                30             27             30
           4              44                16                20         2        11           642           657                 0                 4             11             25
           5              51                16                20        28        31          1649          1662                 0                 2              9             14
           6              37                16                20        10        21           673           682                 0                 2             14             25
           7             119                16                20         2        16           685           712                 0                 5              9             30
           8              36                20                20        61        61          5401          5411                92                92             20             21
           9              48                20                20        29        29          4414          4429                55                55             13             15
          10              92                16                20         2        16           718           742                 0                 5             11             28
          11              76                18                18        17        17          4561          4583                 8                 8             84             84
          12              36                19                20        60        60          5138          5149                11                11             32             32
          13             101                16                17       121       121           761           771                 3                 4              6              8
          14              54                16                21         4        11           804           817                 0                 8              3             16
          15              78                16                20         4        18          1104          1126                 0                 4             11             27
          16              51                16                20         5        19          1424          1443                 0                 2             24             35
          17              40                20                20        59        59         17724         17735               238               238             29             30
          18              51                16                20         3        15           625           641                 0                 7             11             23
          19              39                17                17        16        16          5285          5301                 0                 0            108            108
          20              87                20                20        21        21          1918          1933                 2                 2             33             34
          21              36                20                20         6         6          1300          1309                 0                 0             17             18
          22              39                16                20         2        14           612           624                 0                 6             10             21
