eps:         5.0
min_samples: 5
Silhouette score including outliers: -0.23150874273722397
Silhouette score excluding outliers: -0.008178923863398248

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            4125                16                21         1       246             0         29378                 0               372              0            408
           0           11071                16                21         1        24            22           674                 0                12              1             35
           1              46                16                21         2        11           819           846                 0                 4             14             31
           2               5                20                20        17        17          6891          6892               145               146             29             29
           3              55                16                20         2        22           761           797                 0                 4              9             20
           4             195                16                21         2        22           670           719                 0                 6             10             28
           5               5                17                20        19        21           694           696                 0                 3             12             15
           6              15                20                20        44        44          4944          4950                71                71             28             28
           7              63                20                20        20        20          3203          3218                51                51             16             18
           8              15                20                20        26        26          4942          4955               100               102             15             16
           9               5                19                19        14        14          2386          2386                 0                 0             49             49
          10              33                16                18        21        25           430           440                 0                 4              9             10
          11              13                18                20        11        13           654           659                 5                 7              4             11
          12             130                17                17        19        19          2391          2417                30                30             27             30
          13              36                20                20        61        61          5401          5411                92                92             20             21
          14             187                16                21         1        17           719           769                 0                 6              8             35
          15               5                18                18        35        35          4274          4275                 0                 0             50             50
          16              50                16                20        28        30          1654          1662                 0                 0              9             11
          17              28                17                17       123       123          1487          1493                 1                 1              8              9
          18               9                20                20        38        38          2671          2677                 0                 0             19             19
          19              17                18                20        16        17          1103          1112                 0                 4             11             12
          20               7                20                20        16        16          1619          1619                 3                 3             20             20
          21               6                20                20        15        15          7435          7436               194               194             28             28
          22              12                20                20        22        22          3101          3111                54                54              5              6
          23               6                17                17        28        28          4510          4514                 0                 0             30             31
          24              22                20                20        19        19          8219          8222               105               105             20             20
          25               7                20                20        45        45           934           939                 0                 0             14             14
          26               5                16                18        16        19          2262          2269                11                13             47             49
          27              53                20                20        29        29          4414          4433                55                55             13             15
          28               5                18                18        14        14          1870          1874                 2                 2             39             39
          29              14                16                20         7        16           932           945                 0                 3             16             20
          30               8                16                18         5         9          1016          1023                 0                 1             25             30
          31               5                18                18        20        20          2901          2901                25                25             51             51
          32               6                18                18        15        17          4540          4546                 8                 8             83             84
          33               6                18                19         7         9          1016          1023                 0                 0             15             17
          34              39                16                20         3        17          1137          1150                 0                 4             17             22
          35              10                17                21        28        28           681           688                 3                 6              7             11
          36               5                17                18         2         3           720           724                 0                 1             25             30
          37               8                16                19         5        12           862           870                 0                 2             19             25
          38               9                19                19        17        17          4219          4221                35                35             14             14
          39               6                19                19         6         6          1218          1218                 0                 0             38             38
          40              11                18                18         3         3          1116          1123                 0                 0             73             74
          41              13                19                19        64        64          7405          7408                 1                 1             99             99
          42              75                18                18        17        17          4561          4581                 8                 8             84             84
          43              15                20                20        19        19          2488          2493                11                11             49             49
          44               5                18                18        37        37          2226          2226                 0                 0             27             27
          45               6                20                20        22        22          2932          2938                67                67             13             14
          46              18                20                20        14        14          1164          1170                 0                 0             18             22
          47               5                16                19        21        23           356           358                 0                 0              9             13
          48              36                19                20        60        60          5138          5149                11                11             32             32
          49              10                17                17        19        19          1946          1953                26                26             27             27
          50               6                17                18        20        22           596           603                 0                 0             10             14
          51             102                16                17       121       121           761           775                 3                 4              6              8
          52               7                17                19        15        15          1747          1752                25                25             26             26
          53              12                20                20        27        27          1895          1904                18                19             27             27
          54              58                16                21         3        11           807           821                 0                 7              5             19
          55               6                20                20        12        12          1411          1411                10                10             32             32
          56               6                17                19         5         6          1111          1119                 0                 1             31             36
          57              14                20                20        59        59         17664         17664               236               236             29             29
          58               8                20                20        29        29          4546          4547                55                55             13             13
          59               6                20                20        20        20          2690          2693                37                37             12             13
          60              31                17                19         9        13          1316          1330                 0                 4             25             27
          61              11                20                20        33        33          3261          3264                48                48             19             19
          62               5                18                18        22        22           949           952                15                15              5              6
          63               7                17                19         6         6          1919          1923                 0                 0             30             33
          64              15                16                20         4        15          1031          1041                 0                 4             16             19
          65              10                20                20        19        19          2312          2315                 2                 2             15             15
          66              10                16                16         2         2          1921          1921                 0                 0             52             52
          67               5                17                19        21        24           404           408                 0                 1              6             11
          68               6                17                18         9        10           921           925                 0                 0             34             36
          69              12                20                20        29        29          3413          3413                14                14             12             12
          70               6                17                17        22        22          1118          1121                 0                 0             20             20
          71              11                21                21        18        18          4361          4364                55                55             22             22
          72              14                16                20         7        16           848           855                 0                 0             16             22
          73               7                19                19        17        17          6907          6909                 0                 0             70             70
          74              39                16                20         2        12           795           818                 0                 5             13             32
          75               6                16                19         4         9           920           925                 0                 2             25             28
          76              10                20                20        31        31          2591          2596                 5                 6             15             15
          77              10                19                19        55        55          7846          7846                88                88             10             10
          78              49                17                20         9        11          1113          1125                 0                 1             16             20
          79              15                17                19         2         5           568           571                 0                 4             27             33
          80               4                16                18         2         8           615           616                 0                 4             26             28
          81               6                21                21        26        26          6803          6803                54                54             45             45
          82              37                20                20         6         9          1424          1438                 0                 1             26             30
          83              14                16                20         7        16           878           886                 0                 1             15             21
          84               5                18                18        52        52           489           489                 4                 4              7              7
          85              40                20                20        59        59         17724         17735               238               238             29             30
          86              30                20                20         5         5          2010          2018                 5                 5             45             46
          87               4                16                20        21        23           336           343                 0                 0              8             12
          88               7                20                20        21        21          2635          2639                 8                 8             30             30
          89               9                16                20         5        11           501           509                 7                 9              4              7
          90               6                19                19         9         9          1144          1151                 0                 0             31             31
          91               8                16                20        16        23           507           515                 0                 4              5             11
          92               5                19                19        18        18          2592          2592                57                57             19             19
          93              37                17                17        16        16          5285          5295                 0                 0            108            108
          94              87                20                20        21        21          1918          1933                 2                 2             33             34
          95               7                16                20         4         8           875           881                 0                 2             25             31
          96               5                16                20         8        10           904           908                 0                 5             26             29
          97               6                17                20        11        14          1152          1159                 0                 1             18             25
          98               5                16                18         3         4          1274          1276                 0                 0             24             28
          99               7                19                20        14        18          1204          1211                 0                 0             20             23
         100              10                16                17         3         6           880           887                 0                 0             36             37
         101               5                16                19         3         9           553           558                 5                 8              9             11
         102              11                16                17         4         9           844           848                 0                 0             36             40
         103               7                16                19         2         3           880           885                 0                 0             19             22
         104               9                19                19        70        70          5201          5205               158               158             22             23
         105               6                17                17        18        18          2664          2666                 0                 0             91             91
         106              28                19                19        14        14          3196          3202                 0                 0             47             49
         107               9                19                19        16        16          1258          1263                24                24              8              8
         108               7                16                19         3         7           852           856                 0                 4             30             40
         109              10                16                18         3         7           776           787                 0                 1             23             27
         110              18                17                17        22        23          2638          2643                26                29              2              5
         111               7                19                19        20        20           394           396                 8                 8             12             12
         112               6                18                18        20        20          2877          2877                25                25             50             50
         113               5                16                18         2         7           905           909                 0                 0             32             34
         114               9                20                20        17        19           731           733                 4                 8              5             10
         115               5                19                19        19        19          1769          1769                19                19             20             20
         116               6                17                17        30        31          2262          2265                 0                 0             31             31
         117               5                20                20        55        55          3130          3130                14                14             13             13
         118               8                19                19        49        49          1628          1628                 0                 0             16             16
         119              20                20                20        14        14          1787          1789                20                20             25             25
         120              11                20                20        25        25          1698          1710                 1                 5             37             37
         121               6                18                20        15        17          1062          1069                12                12              7             11
         122               5                20                20        32        32          3776          3776               126               126             17             17
         123               5                17                17        14        14          3417          3417                 0                 0             48             48
         124               6                19                20         4        11           796           801                 7                10             11             14
         125               5                17                17        68        68         14733         14736                 0                 0             54             54
         126               5                20                20        36        36          3658          3660                 5                 5             44             44
         127               7                19                19        76        76           993           996                 8                 8              8              8
         128               9                18                19        21        23          1337          1342                 0                 4             36             37
         129              11                20                20        11        11          3491          3495                54                54             13             13
         130               6                17                17         5         5          1596          1598                 0                 0             24             24
         131               5                18                18        23        23          3074          3076                 0                 1             57             59
         132               5                20                20        21        21          3828          3831                13                13             56             56
         133               5                16                19         5         7           913           918                 0                 4             28             35
         134               5                17                17        19        19           554           557                14                14              7              7
         135               6                17                20        19        26           539           545                 0                 4              9             15
         136               6                18                18         7        11           858           862                 0                 1             26             31
         137              36                20                20         6         6          1300          1309                 0                 0             17             18
         138               6                18                18        10        10          1407          1407                 0                 0             49             49
         139               6                16                20        11        17           890           895                 0                 1             13             19
         140              10                16                20         1         3           922           935                 0                 0             13             15
         141               7                19                19         9         9          1549          1553                 6                 6             33             33
         142               5                20                20        16        16          1905          1907                11                11             24             24
         143               6                17                20        10        16           808           812                 5                 8              1              5
         144               6                18                18        75        75          6626          6634                 0                 0            109            109
         145               5                20                20         9         9          1979          1979                 2                 2             37             37
         146              12                17                19        16        19          1438          1443                 0                 0             32             35
         147               6                17                17         5         5          1358          1358                 0                 0             96             96
         148              22                20                20        11        11          3535          3547                54                54             13             14
         149               6                20                20        25        25          1664          1666                16                16             14             14
         150               5                19                20        12        14          1461          1462                 1                 3             41             45
         151               5                19                19        36        36          5677          5677                14                14            275            275
         152               6                19                19        32        32          1141          1142                 0                 0             22             22
         153               6                17                20         5         9          1287          1292                 0                 6             27             30
         154               8                20                20        39        39          6429          6437                31                31             54             55
         155               7                16                20         6        14           955           960                 0                 1             20             26
         156               5                17                19         2         3           865           869                 0                 1             36             41
         157               9                20                20        20        21          2659          2661                26                26             19             20
         158               5                16                18         2         7           470           474                 0                 3             28             33
         159               6                16                19         2         8           675           681                 0                 1             25             29
