eps:         6.0
min_samples: 5
Silhouette score including outliers: -0.2764177196287476
Silhouette score excluding outliers: -0.10864986665253802

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            3462                16                21         1       246             0         29378                 0               372              0            408
           0           12194                16                21         1        28            17           855                 0                14              1             42
           1               8                18                20        13        17          1062          1069                12                16              7             13
           2               5                20                20        17        17          6891          6892               145               146             29             29
           3               8                17                20        19        26           691           696                 0                 8             12             19
           4              15                20                20        44        44          4944          4950                71                71             28             28
           5              64                20                20        20        20          3197          3218                51                51             16             18
           6              15                20                20        26        26          4942          4955               100               102             15             16
           7               5                19                19        14        14          2386          2386                 0                 0             49             49
           8               8                17                20        22        29           543           545                 0                 4              6             15
           9             132                17                17        19        19          2385          2423                30                30             27             30
          10              36                20                20        61        61          5401          5411                92                92             20             21
          11               5                18                18        35        35          4274          4275                 0                 0             50             50
          12              45                16                20         2        18           873           887                 0                 5             15             37
          13              50                16                20        28        30          1654          1662                 0                 0              9             11
          14              28                17                17       123       123          1487          1493                 1                 1              8              9
          15               9                20                20        38        38          2671          2677                 0                 0             19             19
          16              18                17                20        14        17          1103          1112                 0                 4             11             14
          17               8                20                20        16        16          1613          1619                 3                 3             20             20
          18               6                20                20        15        15          7435          7436               194               194             28             28
          19               9                20                20        12        16          1410          1411                 7                10             28             32
          20              13                20                20        22        22          3101          3117                54                54              5              6
          21               6                17                17        28        28          4510          4514                 0                 0             30             31
          22              22                20                20        19        19          8219          8222               105               105             20             20
          23               7                20                20        45        45           934           939                 0                 0             14             14
          24               5                16                18        16        19          2262          2269                11                13             47             49
          25              56                20                20        29        29          4414          4444                55                55             13             15
          26               5                18                18        14        14          1870          1874                 2                 2             39             39
          27              18                16                20         4        16           930           945                 0                 7             13             24
          28              10                16                19         5         9          1013          1023                 0                 1             19             30
          29               6                18                18        15        17          4540          4546                 8                 8             83             84
          30               5                18                18        20        20          2901          2901                25                25             51             51
          31               6                18                19         7         9          1016          1023                 0                 0             15             17
          32              99                16                20         3        17          1105          1152                 0                 5             11             22
          33              12                17                21        24        32           681           688                 1                 6              7             11
          34              15                20                20        59        59         17658         17664               236               236             29             29
          35              19                16                20         2        13           992          1012                 0                 4             19             30
          36              26                16                20         2        16           855           872                 0                 5             15             41
          37               9                19                19        17        17          4219          4221                35                35             14             14
          38               6                19                19         6         6          1218          1218                 0                 0             38             38
          39              11                18                18         3         3          1116          1123                 0                 0             73             74
          40              13                19                19        64        64          7405          7408                 1                 1             99             99
          41              75                18                18        17        17          4561          4581                 8                 8             84             84
