eps:         2.0
min_samples: 5
Silhouette score including outliers: -0.5575039320396932
Silhouette score excluding outliers: -0.1088272539442749

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9192                16                21         1       246             0         29378                 0               372              0            408
           0            5697                16                21         1        12            34           293                 0                 6              1             17
           1               6                16                20         2         4           175           176                 0                 1             13             15
           2               5                20                20        17        17          6891          6892               145               146             29             29
           3               8                16                20         3         7           455           456                 0                 3             14             15
           4               8                17                19         7         8           368           369                 0                 2             13             13
           5              13                20                20        44        44          4944          4946                71                71             28             28
           6              61                20                20        20        20          3203          3212                51                51             16             18
           7              26                16                19         2         5           317           325                 0                 1              6             11
           8               5                19                19        14        14          2386          2386                 0                 0             49             49
           9              29                17                18        24        24           435           437                 0                 0              9             10
          10               5                18                18        11        12           655           656                 5                 5              7              7
          11             121                17                17        19        19          2395          2408                30                30             28             30
          12              33                16                20         1         8           310           316                 0                 2             10             14
          13              31                20                20        61        61          5401          5403                92                92             20             20
          14              10                17                20        10        11           180           184                 0                 2              3              5
          15               5                18                18        35        35          4274          4275                 0                 0             50             50
          16              61                16                19         2         7           330           342                 0                 2              7             16
          17              47                16                16        30        30          1658          1659                 0                 0              9             10
          18              23                17                17       123       123          1487          1487                 1                 1              8              8
          19               9                20                20        38        38          2671          2677                 0                 0             19             19
          20              10                16                16        14        14           621           623                 0                 0             17             17
          21              26                16                20         2         7           347           353                 0                 1             11             15
          22              11                20                20        17        17          1107          1107                 4                 4             12             12
          23              69                16                19         1         6           298           309                 0                 2              6             15
          24               7                20                20        16        16          1619          1619                 3                 3             20             20
          25               6                16                19        14        15           158           161                 0                 0              3              5
          26               6                20                20        15        15          7435          7436               194               194             28             28
          27              36                16                19         4         5           702           706                 0                 0             15             16
          28              10                20                20        22        22          3107          3111                54                54              5              6
          29               7                16                19         4         6           385           386                 0                 0             11             12
          30               5                17                17        28        28          4510          4510                 0                 0             30             30
          31              22                20                20        19        19          8219          8222               105               105             20             20
          32               6                20                20        45        45           934           936                 0                 0             14             14
          33              34                18                20         8         9           380           387                 0                 1              4              6
          34              28                20                20        29        29          4418          4422                55                55             13             15
          35               6                16                19         6         7           371           373                 0                 0             13             14
          36              13                16                19         3         7           320           324                 0                 1             11             14
          37               5                18                18        20        20          2901          2901                25                25             51             51
          38               7                17                17        21        21           413           414                 0                 0              9              9
          39               6                17                17        17        17           673           673                 0                 0             16             16
          40               5                20                20        28        28           686           686                 6                 6             11             11
          41              30                16                19         2         7           345           353                 0                 1              7             13
          42              15                17                19        15        17           659           662                 0                 1             13             14
          43              15                16                20         2         6           295           298                 0                 1              9             14
          44               5                18                18         6         6           828           828                 0                 0             25             25
