eps:         3.0
min_samples: 60
Silhouette score including outliers: -0.5069715042694369
Silhouette score excluding outliers: 0.4196030354456841

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           13308                16                21         1       246             0         29378                 0               372              0            408
           0            3812                16                21         1         9            46           169                 0                 5              1             11
           1             113                17                17        19        19          2395          2405                30                30             28             29
           2             111                16                20         1         7           182           190                 0                 2              5             10
           3              73                18                18        17        17          4564          4576                 8                 8             84             84
           4              97                16                16       121       121           761           766                 3                 3              6              6
           5             166                16                20         1         7           168           179                 0                 2              3             10
           6              60                16                20         2         6           198           203                 0                 2              6             10
           7              85                20                20        21        21          1918          1926                 2                 2             33             34
           8              43                16                19         1         5           203           207                 0                 2              6             10
