eps:         5.5
min_samples: 35
Silhouette score including outliers: -0.11913976510203361
Silhouette score excluding outliers: 0.4785807295862589

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            7541                16                21         1       246             0         29378                 0               372              0            408
           0            8712                16                21         1        19            29           410                 0                 9              1             23
           1             271                16                20         1        14           428           466                 0                 7              6             25
           2              62                20                20        20        20          3203          3214                51                51             16             18
           3             125                17                17        19        19          2391          2408                30                30             27             30
           4              50                16                20        28        30          1654          1662                 0                 0              9             11
           5              50                16                19         2        10           698           711                 0                 3             11             21
           6              40                20                20        29        29          4414          4422                55                55             13             15
           7              73                18                18        17        17          4564          4576                 8                 8             84             84
           8              57                16                19         5        17           470           484                 0                 5              9             18
           9              36                19                20        60        60          5138          5149                11                11             32             32
          10             101                16                17       121       121           761           771                 3                 4              6              8
          11              72                16                20         1        10           408           424                 0                 5              6             21
          12              43                16                19         2         9           525           533                 0                 3             18             26
          13              13                16                19         3         9           475           482                 0                 1             15             21
          14             108                16                20        10        21           515           529                 0                 9              2              9
          15              49                17                20         9        13          1113          1122                 0                 1             13             19
          16              37                16                20         4        10           808           812                 0                 7              5             11
          17              39                20                20        59        59         17724         17730               238               238             29             30
          18              37                17                17        16        16          5285          5295                 0                 0            108            108
          19              86                20                20        21        21          1918          1929                 2                 2             33             34
          20              32                16                20         1        10           423           430                 0                 4              9             21
          21              35                20                20        61        61          5401          5409                92                92             20             21
          22              41                16                20         4        12           524           533                 0                 4              9             16
          23              34                17                19         9        17           418           424                 0                 3             11             19
          24              36                20                20         6         6          1300          1309                 0                 0             17             18
          25              35                18                20         8         9          1427          1436                 0                 0             27             32
          26              39                16                20         2        10           511           521                 0                 4              9             17
          27              14                16                20         3        13           517           525                 0                 5              6             13
