eps:         3.0
min_samples: 55
Silhouette score including outliers: -0.4869680480276461
Silhouette score excluding outliers: 0.4460604933595937

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           13080                16                21         1       246             0         29378                 0               372              0            408
           0            4085                16                21         1         9            46           181                 0                 5              1             11
           1              60                20                20        20        20          3203          3211                51                51             16             17
           2             113                17                17        19        19          2395          2405                30                30             28             29
           3             134                16                20         1         7           198           207                 0                 2              3             10
           4             141                16                20         1         8           181           190                 0                 2              4             10
           5              73                18                18        17        17          4564          4576                 8                 8             84             84
           6              97                16                16       121       121           761           766                 3                 3              6              6
           7              85                20                20        21        21          1918          1926                 2                 2             33             34
