eps:         9.0
min_samples: 60
Silhouette score including outliers: 0.012779776215958353
Silhouette score excluding outliers: 0.5055798718074269

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6355                16                21         1       246             0         29378                 0               372              0            408
           0           10756                16                21         1        27            26           548                 0                15              1             32
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             131                17                17        19        19          2385          2417                30                30             27             30
           3             163                16                21         2        16           680           715                 0                 8              8             29
           4              76                18                18        17        17          4561          4583                 8                 8             84             84
           5             102                16                17       121       121           761           775                 3                 4              6              8
           6              97                17                20         6        21          1918          1934                 0                 2             30             38
           7              63                16                20        11        17          1103          1116                 0                 4             11             21
           8              61                16                21         2        15           583           599                 0                 7              9             22
