eps:         6.5
min_samples: 55
Silhouette score including outliers: -0.11377120387422936
Silhouette score excluding outliers: 0.47773821672434047

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            7916                16                21         1       246             0         29378                 0               372              0            408
           0            8830                16                21         1        19            30           409                 0                12              1             23
           1             325                16                20         1        17           425           467                 0                 8              6             25
           2              63                20                20        20        20          3197          3214                51                51             16             18
           3             127                17                17        19        19          2391          2411                30                30             27             30
           4              80                16                20         2        11           692           708                 0                 2             11             26
           5              75                18                18        17        17          4561          4581                 8                 8             84             84
           6             101                16                17       121       121           761           771                 3                 4              6              8
           7              63                16                19         1        12           471           482                 0                 4             10             21
           8             107                16                20        10        20           515           529                 0                 7              2              9
           9              86                20                20        21        21          1918          1929                 2                 2             33             34
          10              55                16                20         3        13           516           528                 0                 4              8             19
          11              40                16                20         1        12           421           431                 0                 5              7             16
