eps:         4.0
min_samples: 15
Silhouette score including outliers: -0.13154792232710447
Silhouette score excluding outliers: 0.514544121974522

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            7856                16                21         1       246             0         29378                 0               372              0            408
           0            8110                16                21         1        18            30           394                 0                 9              1             20
           1             166                16                20         1        11           441           465                 0                 4              6             25
           2              15                20                20        44        44          4944          4950                71                71             28             28
           3              61                20                20        20        20          3203          3212                51                51             16             18
           4              94                16                20         1         8           404           429                 0                 3              8             20
           5              30                17                18        23        24           435           440                 0                 0              9             10
           6             126                17                17        19        19          2392          2412                30                30             27             30
           7              32                20                20        61        61          5401          5405                92                92             20             21
           8              50                16                20        28        30          1654          1662                 0                 0              9             11
           9              28                17                17       123       123          1487          1493                 1                 1              8              9
          10              28                16                18         3         7           525           529                 0                 0             22             26
          11              16                20                20        17        17          1103          1111                 4                 4             12             12
          12              41                16                19         4        10           698           706                 0                 0             13             16
          13              22                20                20        19        19          8219          8222               105               105             20             20
          14              40                20                20        29        29          4414          4422                55                55             13             15
          15              18                17                19        15        17           656           665                 0                 1             13             15
          16              27                16                20         6        11           394           401                 0                 5              3             12
          17              73                18                18        17        17          4564          4576                 8                 8             84             84
          18              13                16                20         7        12           426           431                 0                 3             10             16
          19               8                16                18         2         7           400           403                 0                 1             12             17
          20              23                20                20        14        14          1137          1145                 0                 0             17             18
          21              51                16                20         3        13           516           531                 0                 4              6             16
          22              35                19                20        60        60          5138          5144                11                11             32             32
          23             100                16                16       121       121           761           770                 3                 4              6              8
          24              47                16                20         2         9           431           440                 0                 5             12             20
          25              27                17                17        12        13          1317          1325                 0                 0             25             27
          26              24                16                21         4        11           531           538                 0                 1              9             17
          27              50                17                19        14        16           518           529                 4                 7              2              7
          28              46                17                20        11        11          1113          1120                 0                 1             18             18
          29              32                18                18         4         7           808           809                 0                 0              5              7
          30              35                20                20         9         9          1427          1438                 0                 0             27             28
          31              37                20                20        59        59         17724         17728               238               238             29             30
          32              52                18                18        19        19           518           528                 0                 1              5              5
          33              29                20                20         5         5          2010          2017                 5                 5             45             45
          34              21                17                18         8        14           476           481                 4                 6             14             16
          35              16                20                20        14        14          1164          1164                 0                 0             22             22
          36              36                17                17        16        16          5285          5290                 0                 0            108            108
          37              85                20                20        21        21          1918          1926                 2                 2             33             34
          38              24                19                19        14        14          3196          3197                 0                 0             47             47
          39              18                17                17        22        23          2638          2643                26                29              2              5
          40              19                16                19         2         6           727           731                 0                 1             18             26
          41              33                16                19         2         6           692           702                 0                 1             19             24
          42              20                20                20        14        14          1787          1789                20                20             25             25
          43              18                17                19        11        12           679           682                 0                 0             23             25
          44              35                20                20         6         6          1300          1305                 0                 0             17             18
          45              21                20                20        11        11          3535          3543                54                54             13             14
          46              21                16                20         3         8           463           469                 0                 3             12             20
          47              17                16                19         2         8           393           397                 0                 2             10             16
          48              27                18                18        17        17           420           427                 2                 2             16             16
          49              15                20                20        19        19          2488          2493                11                11             49             49
