eps:         4.0
min_samples: 5
Silhouette score including outliers: -0.6102778026262127
Silhouette score excluding outliers: -0.460463006304

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            5165                16                21         1       246             0         29378                 0               372              0            408
           0            9836                16                21         1        22            23           546                 0                12              1             30
           1               5                20                20        17        17          6891          6892               145               146             29             29
           2             124                16                21         2        14           554           601                 0                 4              6             27
           3              15                20                20        44        44          4944          4950                71                71             28             28
           4              62                20                20        20        20          3203          3214                51                51             16             18
           5               5                19                19        14        14          2386          2386                 0                 0             49             49
           6               8                16                20         5         9           686           692                 0                 2             11             14
           7              30                17                18        23        24           435           440                 0                 0              9             10
           8               7                18                18        11        12           654           658                 5                 5              4              7
           9             130                17                17        19        19          2391          2417                30                30             27             30
          10              36                20                20        61        61          5401          5411                92                92             20             21
          11              25                16                20         2         6           723           731                 0                 4             15             26
          12               5                18                18        35        35          4274          4275                 0                 0             50             50
          13              42                16                20         2        17           642           657                 0                 3             10             23
          14              50                16                20        28        30          1654          1662                 0                 0              9             11
          15              28                17                17       123       123          1487          1493                 1                 1              8              9
          16               9                20                20        38        38          2671          2677                 0                 0             19             19
          17              14                16                19        12        17           619           623                 0                 2             13             18
          18              12                16                19        18        24           286           296                 0                 1              3             11
          19              16                20                20        17        17          1103          1111                 4                 4             12             12
          20               7                20                20        16        16          1619          1619                 3                 3             20             20
          21               6                20                20        15        15          7435          7436               194               194             28             28
          22              41                16                19         4        10           698           706                 0                 0             13             16
          23              10                20                20        22        22          3107          3111                54                54              5              6
          24              19                16                20         2        14           662           671                 0                 2             18             29
          25               5                17                17        28        28          4510          4510                 0                 0             30             30
          26              22                20                20        19        19          8219          8222               105               105             20             20
          27               7                20                20        45        45           934           939                 0                 0             14             14
          28              40                20                20        29        29          4414          4422                55                55             13             15
          29               5                18                18        14        14          1870          1874                 2                 2             39             39
          30              21                16                20         2        10           760           769                 0                 2             20             32
          31               8                16                18         5         9          1016          1023                 0                 1             25             30
          32               5                18                18        20        20          2901          2901                25                25             51             51
          33               9                17                17        21        24           413           414                 0                 0              8              9
          34              14                16                20        13        18           673           679                 0                 2             14             20
          35               5                18                19         7         9          1016          1018                 0                 0             15             17
          36              11                16                19         2         9           499           509                 0                 1             18             23
          37               6                20                20        28        28           686           688                 6                 6             10             11
          38              38                16                19         2        11           692           703                 0                 1             19             26
          39              19                17                19        15        17           656           666                 0                 1             12             15
          40              10                17                19         6        10           825           828                 0                 0             25             29
          41               9                19                19        17        17          4219          4221                35                35             14             14
          42               6                19                19         6         6          1218          1218                 0                 0             38             38
          43               9                17                20         3        10           653           659                 0                 1             12             16
          44              10                18                18         3         3          1120          1123                 0                 0             74             74
          45              13                19                19        64        64          7405          7408                 1                 1             99             99
          46              74                18                18        17        17          4561          4576                 8                 8             84             84
          47              15                20                20        19        19          2488          2493                11                11             49             49
          48               5                18                18        37        37          2226          2226                 0                 0             27             27
          49               6                20                20        22        22          2932          2938                67                67             13             14
          50              24                17                20        14        17          1137          1146                 0                 0             17             18
          51              35                19                20        60        60          5138          5144                11                11             32             32
          52              10                17                17        19        19          1946          1953                26                26             27             27
          53             101                16                17       121       121           761           771                 3                 4              6              8
          54               6                16                19        14        16           380           385                 0                 1             12             18
          55               7                17                19        15        15          1747          1752                25                25             26             26
          56              10                16                20        16        17           747           752                 0                 0             15             18
          57              12                20                20        27        27          1895          1904                18                19             27             27
          58               6                20                20        12        12          1411          1411                10                10             32             32
          59              14                20                20        59        59         17664         17664               236               236             29             29
          60               8                20                20        29        29          4546          4547                55                55             13             13
          61               6                20                20        20        20          2690          2693                37                37             12             13
          62               5                17                19         2         4           546           551                 0                 2             23             29
          63              14                20                20        26        26          4942          4950               100               102             15             16
          64              28                17                17        12        13          1317          1327                 0                 0             25             27
          65              11                20                20        33        33          3261          3264                48                48             19             19
          66               5                18                18        22        22           949           952                15                15              5              6
          67              12                17                20         6        13          1035          1041                 0                 3             16             19
          68              10                20                20        19        19          2312          2315                 2                 2             15             15
          69              10                16                16         2         2          1921          1921                 0                 0             52             52
          70              29                16                20         2        13           544           555                 0                 4             11             23
          71               5                18                18        10        10           921           921                 0                 0             34             34
          72              12                20                20        29        29          3413          3413                14                14             12             12
          73               6                17                17        22        22          1118          1121                 0                 0             20             20
          74              11                21                21        18        18          4361          4364                55                55             22             22
          75              17                17                20         4        15           630           641                 0                 3              7             12
          76               7                19                19        17        17          6907          6909                 0                 0             70             70
          77              10                16                19         5         6          1141          1146                 0                 0             20             22
          78               9                16                20         5         9           814           818                 0                 2             23             26
          79              27                16                20         6        16           732           742                 0                 3             15             21
          80              50                17                19        14        16           518           529                 4                 7              2              7
          81              12                16                20         2         7           802           807                 0                 3             15             21
          82               6                16                19         4         9           920           925                 0                 2             25             28
          83              10                19                19        55        55          7846          7846                88                88             10             10
          84              49                17                20         9        11          1113          1125                 0                 1             16             20
          85              17                16                20         2         9           601           609                 0                 2             10             22
          86               4                17                19        15        17           505           507                 0                 0             11             13
          87              32                18                18         4         7           808           809                 0                 0              5              7
          88               6                21                21        26        26          6803          6803                54                54             45             45
          89              36                20                20         9         9          1424          1438                 0                 0             26             28
          90              10                16                20         8        16           880           885                 0                 1             17             21
          91               5                18                18        52        52           489           489                 4                 4              7              7
          92              37                20                20        59        59         17724         17728               238               238             29             30
          93               5                16                19        21        23           356           358                 0                 0              9             13
          94              52                18                18        19        19           518           528                 0                 1              5              5
          95              29                20                20         5         5          2010          2017                 5                 5             45             45
          96              34                16                20         3        15           626           637                 0                 4             15             23
          97              10                20                20        31        31          2591          2596                 5                 6             15             15
          98               6                16                20         7        14           780           785                 0                 1             11             16
          99              21                17                19         3         6           454           469                 7                 9              9             13
         100               7                20                20        21        21          2635          2639                 8                 8             30             30
         101              21                17                18         8        14           476           481                 4                 6             14             16
         102              16                20                20        14        14          1164          1164                 0                 0             22             22
         103               6                20                20        10        10           464           467                 8                 9             11             11
         104               5                17                18        20        22           596           601                 0                 0             10             14
         105               6                19                19         9         9          1144          1151                 0                 0             31             31
         106               5                19                19        18        18          2592          2592                57                57             19             19
         107              36                17                17        16        16          5285          5290                 0                 0            108            108
         108              87                20                20        21        21          1918          1933                 2                 2             33             34
         109               5                16                20         8        10           904           908                 0                 5             26             29
         110               5                16                18         3         4          1274          1276                 0                 0             24             28
         111               7                16                19        10        14           688           693                 0                 2             13             17
         112               9                16                19        12        17           483           486                 0                 4             11             18
         113               4                16                17         2         4           176           181                 7                 9              2              5
         114              13                16                18         2         7           566           569                 0                 0             26             27
         115              10                16                17         3         6           880           887                 0                 0             36             37
         116               8                17                17         4         4           846           846                 0                 0             36             36
         117               8                19                19        70        70          5205          5205               158               158             23             23
         118               6                17                17        18        18          2664          2666                 0                 0             91             91
         119              24                19                19        14        14          3196          3197                 0                 0             47             47
         120              13                20                20        29        29          4426          4433                55                55             13             15
         121               9                19                19        16        16          1258          1263                24                24              8              8
         122               9                16                18         3         7           776           783                 0                 1             23             27
         123              18                17                17        22        23          2638          2643                26                29              2              5
         124               7                19                19        20        20           394           396                 8                 8             12             12
         125               6                18                18        20        20          2877          2877                25                25             50             50
         126              25                17                20         2        14           749           764                 0                 2              8             15
         127               8                20                20        17        19           731           733                 4                 5              5              7
         128              11                16                21         3        12           746           752                 0                 2             14             22
         129               5                19                19        19        19          1769          1769                19                19             20             20
         130              11                17                17         6         6           580           581                 0                 0             30             30
         131               6                17                17        30        31          2262          2265                 0                 0             31             31
         132               6                20                20        13        13           654           659                 7                 7             11             11
         133               5                20                20        55        55          3130          3130                14                14             13             13
         134               8                19                19        49        49          1628          1628                 0                 0             16             16
         135              20                20                20        14        14          1787          1789                20                20             25             25
         136               9                20                20        25        25          1698          1705                 1                 1             37             37
         137               4                16                18         8        11           485           490                 4                 4             13             15
         138               9                17                20         4        10           685           690                 0                 2             19             25
         139              15                17                19        17        22           765           772                 0                 1             15             18
         140               5                18                20        15        17          1062          1065                12                12              7             10
         141              18                17                19        11        12           679           682                 0                 0             23             25
         142               6                16                20         2         7           621           625                 5                 8              7             12
         143               5                20                20        32        32          3776          3776               126               126             17             17
         144               6                16                19         5         8           842           846                 0                 0             25             26
         145               6                16                18         2         5           247           254                 8                12              3              5
         146               5                17                17        14        14          3417          3417                 0                 0             48             48
         147               8                16                20         4         7           733           741                 0                 0             21             28
         148               5                17                17        68        68         14733         14736                 0                 0             54             54
         149               5                18                19         5         9           805           810                 0                 1             25             26
         150               5                20                20        36        36          3658          3660                 5                 5             44             44
         151               7                19                19        76        76           993           996                 8                 8              8              8
         152               8                19                19        23        23          1337          1341                 0                 0             36             36
         153              11                20                20        11        11          3491          3495                54                54             13             13
         154               5                16                17        14        17            91            96                 0                 0              2              4
         155               9                20                20        16        16           851           855                 0                 0             18             18
         156               6                17                17         5         5          1596          1598                 0                 0             24             24
         157               5                18                18        23        23          3074          3076                 0                 1             57             59
         158               5                20                20        21        21          3828          3831                13                13             56             56
         159               5                17                17        19        19           554           557                14                14              7              7
         160               5                16                19         5         6           751           757                 0                 4             26             29
         161               9                17                18        17        18           463           465                 0                 2             17             19
         162               5                18                18         7        11           859           862                 0                 1             26             31
         163               5                18                19         5         6          1114          1119                 0                 1             31             34
         164              35                20                20         6         6          1300          1305                 0                 0             17             18
         165               6                18                18        10        10          1407          1407                 0                 0             49             49
         166               9                16                17         1         3           927           935                 0                 0             13             15
         167               7                19                19         9         9          1549          1553                 6                 6             33             33
         168               5                20                20        16        16          1905          1907                11                11             24             24
         169               5                17                20        10        12           808           812                 7                 8              1              5
         170               5                18                18        75        75          6631          6634                 0                 0            109            109
         171               5                20                20         9         9          1979          1979                 2                 2             37             37
         172               5                17                19         2         5           776           780                 0                 3             17             18
         173              11                17                17        16        16          1438          1443                 0                 0             35             35
         174               6                17                17         5         5          1358          1358                 0                 0             96             96
         175              21                20                20        11        11          3535          3543                54                54             13             14
         176               6                20                20        25        25          1664          1666                16                16             14             14
         177               7                17                19         6         6          1919          1923                 0                 0             30             33
         178               6                16                20         2         5           616           620                 0                 2             11             16
         179              11                16                21         4        11           816           821                 0                 3             10             16
         180               5                19                19        36        36          5677          5677                14                14            275            275
         181               4                16                19         2         6           553           555                 0                 0             23             26
         182               5                16                19        11        16           559           563                 0                 1             15             20
         183               6                19                19        32        32          1141          1142                 0                 0             22             22
         184               5                17                20         2         5           711           715                 0                 2             15             17
         185              27                18                18        17        17           420           427                 2                 2             16             16
         186               7                16                20        16        21           431           439                 0                 2             13             16
         187               7                20                20        39        39          6429          6433                31                31             54             54
         188               5                18                20         7        10           807           810                 0                 3             11             16
         189               5                16                20         6         9           955           960                 0                 1             22             26
         190               9                20                20        20        21          2659          2661                26                26             19             20
         191               5                16                19         7        11           935           941                 0                 3             18             20
