eps:         10.0
min_samples: 25
Silhouette score including outliers: 0.1801611130063358
Silhouette score excluding outliers: 0.5006137482435266

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            4029                16                21         1       246             0         29378                 0               372              0            408
           0           12554                16                21         1        31            22           844                 0                19              1             38
           1              65                20                20        20        27          3197          3218                51                53             10             18
           2              49                16                20         3        23          1311          1335                 0                 4             19             37
           3             131                17                17        19        19          2385          2417                30                30             27             30
           4              36                20                20        61        61          5401          5411                92                92             20             21
           5              42                16                20         6        13          1290          1316                 0                13             11             27
           6              74                16                21         2        22           870           899                 0                 9              9             37
           7              53                16                20        27        31          1649          1670                 0                 2              9             19
           8              29                17                19       123       123          1487          1500                 1                 1              8              9
           9              64                16                20         5        19          1422          1453                 0                 4             19             35
          10              53                20                20        29        29          4414          4433                55                55             13             15
          11              76                18                18        17        17          4561          4583                 8                 8             84             84
          12             186                16                21         3        24          1097          1178                 0                13             11             34
          13              37                19                20        60        60          5138          5157                10                11             32             32
          14             103                16                17       121       121           761           779                 3                 4              6              8
          15              21                16                20         4        16           846           855                 0                 5             16             26
          16              41                20                20        59        59         17724         17739               238               238             29             30
          17              33                17                20         3        10          2001          2018                 0                 5             40             46
          18              40                17                17        16        16          5276          5301                 0                 0            107            108
          19              98                17                20         6        22          1918          1934                 0                 6             30             41
          20              29                19                19        14        14          3190          3202                 0                 0             47             49
          21              25                20                20        11        11          3529          3547                54                54             12             15
