eps:         2.0
min_samples: 50
Silhouette score including outliers: -0.6663060858055785
Silhouette score excluding outliers: 0.538714564628042

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           15895                16                21         1       246             0         29378                 0               372              0            408
           0             491                16                20         1         6            70            91                 0                 2              1              7
           1              55                20                20        20        20          3203          3208                51                51             17             17
           2             104                17                17        19        19          2397          2403                30                30             28             29
           3             117                16                20         1         5            98           106                 0                 2              3              7
           4             317                16                20         1         6           105           117                 0                 3              1              8
           5             277                16                20         1         5            91            98                 0                 1              1              7
           6              73                16                19         1         5            55            60                 0                 2              1              5
           7              84                16                20         2         5           122           127                 0                 1              3              8
           8              70                18                18        17        17          4567          4574                 8                 8             84             84
           9             116                16                19         1         5            60            67                 0                 1              1              6
          10              95                16                16       121       121           761           764                 3                 3              6              6
          11              81                20                20        21        21          1921          1924                 2                 2             33             33
          12              93                16                19         2         5           117           122                 0                 2              4              8
