eps:         7.0
min_samples: 55
Silhouette score including outliers: -0.06780964165333535
Silhouette score excluding outliers: 0.4888132937789866

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            7432                16                21         1       246             0         29378                 0               372              0            408
           0            9473                16                21         1        20            29           468                 0                12              1             26
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             129                17                17        19        19          2391          2413                30                30             27             30
           3              84                16                20         2        11           692           708                 0                 2             11             26
           4             129                16                20         1        15           468           488                 0                 9              6             23
           5              76                18                18        17        17          4561          4583                 8                 8             84             84
           6             101                16                17       121       121           761           771                 3                 4              6              8
           7             294                16                21         2        20           509           535                 0                 7              2             26
           8              86                20                20        21        21          1918          1929                 2                 2             33             34
