eps:         9.0
min_samples: 50
Silhouette score including outliers: 0.05080800179601961
Silhouette score excluding outliers: 0.48580374521407355

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            5632                16                21         1       246             0         29378                 0               372              0            408
           0           10827                16                21         1        27            23           551                 0                15              1             35
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             131                17                17        19        19          2385          2417                30                30             27             30
           3             188                16                21         2        18           558           605                 0                10              6             27
           4              51                16                20        28        31          1649          1662                 0                 2              9             14
           5             202                16                21         2        21           670           719                 0                 8              4             29
           6              50                20                20        29        29          4414          4430                55                55             13             15
           7              76                18                18        17        17          4561          4583                 8                 8             84             84
           8             102                16                17       121       121           761           775                 3                 4              6              8
           9              69                16                21         2        12           802           821                 0                 8              1             21
          10              88                16                20         3        18          1103          1126                 0                 9             11             32
          11             143                16                20         1        17           611           648                 0                 9              6             27
          12              97                17                20         6        21          1918          1934                 0                 2             30             38
          13              68                16                20         2        17           647           665                 0                 9              9             23
          14              80                16                20         2        14           723           746                 0                 5             12             31
