eps:         4.0
min_samples: 55
Silhouette score including outliers: -0.38314731183610445
Silhouette score excluding outliers: 0.4224381301624795

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           11399                16                21         1       246             0         29378                 0               372              0            408
           0            5665                16                21         1        11            37           239                 0                 6              1             15
           1              61                20                20        20        20          3203          3212                51                51             16             18
           2             119                17                17        19        19          2392          2407                30                30             27             29
           3              63                16                20         1         6           257           264                 0                 3              7             14
           4              73                18                18        17        17          4564          4576                 8                 8             84             84
           5              99                16                16       121       121           761           767                 3                 4              6              8
           6              97                16                21         2        10           248           256                 0                 4              5             13
           7              69                16                19         2         8           240           247                 0                 3              6             12
           8              85                20                20        21        21          1918          1926                 2                 2             33             34
           9              80                16                19         2         8           276           284                 0                 3              6             13
          10              58                16                20         2         6           268           276                 0                 2              7             14
