eps:         5.0
min_samples: 50
Silhouette score including outliers: -0.2510256383092393
Silhouette score excluding outliers: 0.4850835089599998

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9621                16                21         1       246             0         29378                 0               372              0            408
           0            7035                16                21         1        15            34           297                 0                 8              1             19
           1              62                20                20        20        20          3203          3214                51                51             16             18
           2             125                17                17        19        19          2391          2408                30                30             27             30
           3             439                16                20         1        10           296           341                 0                 6              5             18
           4              50                16                20        28        30          1654          1662                 0                 0              9             11
           5             105                16                20         2         9           344           358                 0                 5              4             16
           6              73                18                18        17        17          4564          4576                 8                 8             84             84
           7             101                16                17       121       121           761           771                 3                 4              6              8
           8              78                16                20         3        12           379           390                 0                 4              3             13
           9              93                18                19        16        19           518           528                 0                 4              5              6
          10              86                20                20        21        21          1918          1929                 2                 2             33             34
