eps:         2.0
min_samples: 25
Silhouette score including outliers: -0.738470527034996
Silhouette score excluding outliers: -0.07574465956413225

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           13527                16                21         1       246             0         29378                 0               372              0            408
           0            3079                16                21         1         7            47           160                 0                 3              1             10
           1              55                20                20        20        20          3203          3208                51                51             17             17
           2              29                17                18        24        24           435           437                 0                 0              9             10
           3             104                17                17        19        19          2397          2403                30                30             28             29
           4              31                20                20        61        61          5401          5403                92                92             20             20
           5              47                16                16        30        30          1658          1659                 0                 0              9             10
           6              35                16                19         4         5           702           706                 0                 0             15             16
           7              42                16                19         2         5           204           209                 0                 1              5              9
           8              33                19                20         9         9           381           387                 1                 1              5              6
           9              26                20                20        29        29          4418          4421                55                55             13             13
          10              70                18                18        17        17          4567          4574                 8                 8             84             84
          11              33                19                19        60        60          5138          5139                11                11             32             32
          12              95                16                16       121       121           761           764                 3                 3              6              6
          13              35                16                19         3         4           106           112                 3                 3              4              5
          14              55                16                20         2         6           170           176                 0                 1              6             10
          15              21                16                18         2         5           160           163                 0                 1              5              8
          16              40                19                19        16        16           521           521                 4                 4              6              6
          17              42                17                20        11        11          1113          1117                 0                 1             18             18
          18              34                20                20         9         9          1431          1438                 0                 0             27             28
          19              41                16                20         2         6           186           190                 0                 1              6              9
          20              35                20                20        59        59         17724         17724               238               238             29             29
          21              49                18                18        19        19           522           525                 0                 1              5              5
          22              28                20                20         5         5          2010          2013                 5                 5             45             45
          23              36                17                17        16        16          5285          5290                 0                 0            108            108
          24              81                20                20        21        21          1921          1924                 2                 2             33             33
          25              23                16                19         2         5           183           185                 0                 1              6              9
          26              33                20                20         6         6          1300          1303                 0                 0             17             17
          27              27                16                18         1         3            43            46                 0                 2              2              5
          28              31                18                18         4         4           809           809                 0                 0              5              5
          29              26                18                18        17        17           420           424                 2                 2             16             16
          30              25                16                21         3         5           226           229                 0                 1              7             10
