eps:         9.5
min_samples: 5
Silhouette score including outliers: -0.10715527798461946
Silhouette score excluding outliers: 0.014026064021555169

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            2207                16                21         1       246             0         29378                 0               372              0            408
           0           13585                16                21         1        44            16          1181                 0                23              1             50
           1              11                17                19         5        14          1580          1598                 0                 6             24             30
           2              12                18                20        11        18          1053          1069                12                20              4             13
           3              79                16                21         3        24          1186          1249                 0                11             12             43
           4               7                20                20        17        17          6891          6901               145               146             29             29
           5              19                17                20        14        19          1747          1776                19                25             20             26
           6              15                20                20        44        44          4944          4950                71                71             28             28
           7              65                20                20        20        27          3197          3218                51                53             10             18
           8              17                20                20        26        26          4942          4960               100               102             15             18
           9               5                17                19        17        22          5610          5620                 0                 2             61             67
          10              87                16                20         2        30          1311          1363                 0                 6              8             37
          11               5                19                19        14        14          2386          2386                 0                 0             49             49
          12              98                16                20         3        19          1400          1477                 0                 7             22             54
          13             138                17                18        19        19          2385          2447                30                31             27             31
          14              36                20                20        61        61          5401          5411                92                92             20             21
          15               8                18                18        35        35          4267          4275                 0                 0             50             50
          16              13                20                20        19        19          2305          2328                 2                 2             15             15
          17               5                20                20        44        44           868           878                 1                 1             18             19
          18              52                16                20        28        31          1649          1670                 0                 2              9             15
          19              30                17                19       123       123          1487          1504                 1                 1              8              9
          20               7                16                20         5        23          1371          1381                 0                 7             26             39
          21               9                20                20        38        38          2671          2677                 0                 0             19             19
          22               5                16                19         2         5          1003          1017                 0                 2             39             48
          23               8                20                20        16        16          1613          1619                 3                 3             20             20
          24               6                20                20        15        15          7435          7436               194               194             28             28
          25               9                20                20        12        16          1410          1411                 7                10             28             32
          26              14                17                20         2        17          1462          1479                 0                 7             19             35
          27              15                20                20        22        22          3093          3126                54                54              4              6
          28              27                16                21        11        29          1682          1719                 0                 6             26             50
          29               6                17                17        28        28          4510          4514                 0                 0             30             31
          30               5                17                20        14        21          1881          1888                 0                 6             29             35
          31              29                16                20         3        21          1269          1300                 0                 7             16             40
          32              22                20                20        19        19          8219          8222               105               105             20             20
          33              10                18                20        37        45           926           942                 0                 3              8             14
          34               5                16                18        16        19          2262          2269                11                13             47             49
          35              56                20                20        29        29          4414          4444                55                55             13             15
