eps:         1.5
min_samples: 15
Silhouette score including outliers: -0.7252774648076376
Silhouette score excluding outliers: 0.015816054655082592

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           13581                16                21         1       246             0         29378                 0               372              0            408
           0              27                16                19         3         5           227           231                 0                 1              7             10
           1            2699                16                21         1         7            48           154                 0                 2              1              9
           2              53                20                20        20        20          3203          3206                51                51             17             17
           3              29                17                18        24        24           435           437                 0                 0              9             10
           4              97                17                17        19        19          2397          2401                30                30             28             29
           5              31                20                20        61        61          5401          5403                92                92             20             20
           6              47                16                16        30        30          1658          1659                 0                 0              9             10
           7              23                17                17       123       123          1487          1487                 1                 1              8              8
           8              37                16                20         2         5           170           174                 0                 1              5              9
           9              33                16                19         4         5           702           704                 0                 0             15             16
          10              31                16                18         1         4            37            42                 0                 1              1              3
          11              31                16                19         2         5           205           208                 0                 0              6             10
          12              21                20                20        19        19          8219          8220               105               105             20             20
          13              30                19                20         9         9           381           385                 1                 1              5              6
          14              25                20                20        29        29          4418          4420                55                55             13             13
          15              64                18                18        17        17          4568          4572                 8                 8             84             84
          16              28                16                18         1         3            43            46                 0                 1              2              5
          17              17                20                20        14        14          1139          1139                 0                 0             18             18
          18              33                19                19        60        60          5138          5139                11                11             32             32
          19              93                16                16       121       121           761           763                 3                 3              6              6
          20              41                16                20         2         5           185           189                 0                 1              6              9
          21              23                17                17        12        12          1317          1319                 0                 0             26             26
          22              10                16                18         2         3           152           154                 0                 0              7              9
          23               5                16                17         1         3            47            47                 0                 0              2              3
          24              31                16                19         3         4           108           112                 3                 3              4              5
          25              64                16                20         2         6           154           159                 0                 1              4              9
          26              40                19                19        16        16           521           521                 4                 4              6              6
          27              15                16                19         3         5           177           179                 0                 0              5              7
          28              40                17                20        11        11          1113          1115                 0                 1             18             18
          29              29                20                20         9         9          1434          1436                 0                 0             28             28
          30              16                16                19         3         5           182           184                 0                 1              6              8
          31              15                16                16         2         2           437           437                 1                 1             19             19
          32              35                20                20        59        59         17724         17724               238               238             29             29
          33              46                18                18        19        19           522           523                 0                 1              5              5
          34              27                20                20         5         5          2012          2013                 5                 5             45             45
          35              16                18                18        11        11           477           478                 4                 4             15             15
          36              16                19                19        11        11           524           525                 1                 1             10             10
          37              16                20                20        14        14          1164          1164                 0                 0             22             22
          38              23                18                18         5         5           525           525                 0                 0             25             25
          39              34                17                17        16        16          5288          5290                 0                 0            108            108
          40              78                20                20        21        21          1921          1923                 2                 2             33             33
          41              24                19                19        14        14          3196          3197                 0                 0             47             47
          42              20                20                20        14        14          1787          1789                20                20             25             25
          43              19                16                19         2         4           202           204                 0                 1              6              9
          44              16                17                17        11        11           680           680                 0                 0             23             23
          45              32                20                20         6         6          1300          1301                 0                 0             17             17
          46              18                20                20        11        11          3535          3537                54                54             13             14
          47              18                19                19         5         5           695           697                 0                 0             21             21
          48              31                18                18         4         4           809           809                 0                 0              5              5
          49              25                18                18        17        17           422           424                 2                 2             16             16
          50              15                16                20         3         5           175           177                 0                 1              8             10
