eps:         2.0
min_samples: 40
Silhouette score including outliers: -0.6982533508629983
Silhouette score excluding outliers: 0.3704030585351629

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           15084                16                21         1       246             0         29378                 0               372              0            408
           0            1976                16                20         1         7            54           128                 0                 3              1              9
           1              55                20                20        20        20          3203          3208                51                51             17             17
           2             118                16                20         1         6           137           143                 0                 2              3              8
           3             104                17                17        19        19          2397          2403                30                30             28             29
           4              47                16                16        30        30          1658          1659                 0                 0              9             10
           5              70                18                18        17        17          4567          4574                 8                 8             84             84
           6              95                16                16       121       121           761           764                 3                 3              6              6
           7              40                19                19        16        16           521           521                 4                 4              6              6
           8              53                16                20         3         6           148           152                 0                 2              5              8
           9              49                18                18        19        19           522           525                 0                 1              5              5
          10              81                20                20        21        21          1921          1924                 2                 2             33             33
          11              54                16                18         1         3            49            53                 0                 1              1              5
          12              42                17                20        11        11          1113          1117                 0                 1             18             18
