eps:         2.0
min_samples: 60
Silhouette score including outliers: -0.7118736027236375
Silhouette score excluding outliers: 0.6710294349178231

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           16693                16                21         1       246             0         29378                 0               372              0            408
           0             179                16                19         1         5            72            81                 0                 2              2              7
           1             104                17                17        19        19          2397          2403                30                30             28             29
           2              60                16                20         1         5           100           104                 0                 1              3              7
           3             129                16                20         1         5            84            90                 0                 2              1              6
           4             170                16                20         2         5           108           116                 0                 1              2              7
           5              70                18                18        17        17          4567          4574                 8                 8             84             84
           6              95                16                16       121       121           761           764                 3                 3              6              6
           7              65                16                19         1         4           105           108                 0                 2              2              6
           8              68                16                19         2         5            81            84                 0                 1              2              6
           9              81                20                20        21        21          1921          1924                 2                 2             33             33
          10             154                16                20         1         3            93            97                 0                 1              1              5
