eps:         9.5
min_samples: 40
Silhouette score including outliers: 0.15011157244127132
Silhouette score excluding outliers: 0.5475439706754672

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            4901                16                21         1       246             0         29378                 0               372              0            408
           0           11825                16                21         1        31            22           719                 0                18              1             37
           1              65                20                20        20        27          3197          3218                51                53             10             18
           2             252                16                21         2        21           717           774                 0                10              6             31
           3             131                17                17        19        19          2385          2417                30                30             27             30
           4              52                16                20        28        31          1649          1670                 0                 2              9             15
           5              53                20                20        29        29          4414          4433                55                55             13             15
           6              59                16                20         5        19          1423          1448                 0                 2             24             35
           7              76                18                18        17        17          4561          4583                 8                 8             84             84
           8             103                16                17       121       121           761           779                 3                 4              6              8
           9              76                16                21         2        15           801           821                 0                 8              1             21
          10              95                16                21         3        18          1097          1131                 0                 9             11             34
          11              41                16                20         3        17          1137          1152                 0                 5             17             22
          12              98                17                20         6        22          1918          1934                 0                 6             30             41
          13              41                20                20        59        59         17724         17739               238               238             29             30
