eps:         5.5
min_samples: 50
Silhouette score including outliers: -0.20145342909408992
Silhouette score excluding outliers: 0.4644582278187926

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            8863                16                21         1       246             0         29378                 0               372              0            408
           0            8096                16                21         1        17            31           363                 0                 9              1             20
           1             130                16                20         1        12           444           460                 0                 4              8             22
           2              62                20                20        20        20          3203          3214                51                51             16             18
           3             125                17                17        19        19          2391          2408                30                30             27             30
           4              50                16                20        28        30          1654          1662                 0                 0              9             11
           5             123                16                20         2        16           376           392                 0                 5              3             14
           6              73                18                18        17        17          4564          4576                 8                 8             84             84
           7             101                16                17       121       121           761           771                 3                 4              6              8
           8             106                17                20        10        20           515           529                 0                 7              2              9
           9              53                16                20         2        10           365           374                 0                 4              6             16
          10              86                20                20        21        21          1918          1929                 2                 2             33             34
