eps:         8.5
min_samples: 55
Silhouette score including outliers: 0.08781239056307857
Silhouette score excluding outliers: 0.6334730343767722

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6458                16                21         1       246             0         29378                 0               372              0            408
           0           10690                16                21         1        26            26           547                 0                15              1             34
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             130                17                17        19        19          2385          2413                30                30             27             30
           3             128                16                21         2        16           685           715                 0                 8              9             28
           4              76                18                18        17        17          4561          4583                 8                 8             84             84
           5             102                16                17       121       121           761           775                 3                 4              6              8
           6              89                18                20        13        21          1918          1934                 0                 2             33             34
           7              76                16                20         5        17          1103          1125                 0                 4             11             25
           8              55                16                20         2        14           727           741                 0                 5             15             30
