eps:         8.5
min_samples: 60
Silhouette score including outliers: -0.015828251381495163
Silhouette score excluding outliers: 0.49305645443861956

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6613                16                21         1       246             0         29378                 0               372              0            408
           0           10177                16                21         1        26            26           500                 0                15              1             30
           1             440                16                21         2        21           499           546                 0                13              1             28
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3             130                17                17        19        19          2385          2413                30                30             27             30
           4             115                16                21         2        16           688           715                 0                 8              9             28
           5              76                18                18        17        17          4561          4583                 8                 8             84             84
           6             102                16                17       121       121           761           775                 3                 4              6              8
           7              89                18                20        13        21          1918          1934                 0                 2             33             34
           8              62                16                20        11        17          1103          1116                 0                 4             11             21
