eps:         2.5
min_samples: 20
Silhouette score including outliers: -0.41103059497468486
Silhouette score excluding outliers: 0.5112533979624556

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           11250                16                21         1       246             0         29378                 0               372              0            408
           0            5161                16                21         1        10            34           238                 0                 5              1             13
           1              56                16                20         1         6           256           264                 0                 2              8             15
           2              31                16                19         3         8           277           283                 0                 0              6             10
           3              56                20                20        20        20          3203          3208                51                51             16             17
           4              29                17                18        24        24           435           437                 0                 0              9             10
           5             109                17                17        19        19          2395          2403                30                30             28             29
           6              32                20                20        61        61          5401          5405                92                92             20             21
           7              47                16                16        30        30          1658          1659                 0                 0              9             10
           8              23                17                17       123       123          1487          1487                 1                 1              8              8
           9              27                16                18         3         7           525           527                 0                 0             23             26
          10              83                16                20         2         6           278           291                 0                 2              8             14
          11              37                16                19         4         7           702           706                 0                 0             15             16
          12              22                20                20        19        19          8219          8222               105               105             20             20
          13              34                18                20         8         9           380           387                 0                 1              4              6
          14              28                20                20        29        29          4418          4422                55                55             13             15
          15              70                18                18        17        17          4567          4574                 8                 8             84             84
          16              33                19                19        60        60          5138          5139                11                11             32             32
          17              95                16                16       121       121           761           764                 3                 3              6              6
          18              23                17                17        12        12          1317          1319                 0                 0             26             26
          19              40                19                19        16        16           521           521                 4                 4              6              6
          20              42                17                20        11        11          1113          1117                 0                 1             18             18
          21              34                20                20         9         9          1431          1438                 0                 0             27             28
          22              37                20                20        59        59         17724         17728               238               238             29             30
          23              49                18                18        19        19           522           525                 0                 1              5              5
          24              28                20                20         5         5          2010          2013                 5                 5             45             45
          25              44                16                21         2         6           248           254                 0                 2              8             13
          26              20                16                19         2         6           241           245                 0                 2              8             11
          27              36                17                17        16        16          5285          5290                 0                 0            108            108
          28              83                20                20        21        21          1921          1925                 2                 2             33             34
          29              24                19                19        14        14          3196          3197                 0                 0             47             47
          30              20                20                20        14        14          1787          1789                20                20             25             25
          31              34                20                20         6         6          1300          1303                 0                 0             17             18
          32              20                20                20        14        14          1139          1143                 0                 0             17             18
          33              49                16                20         2         6           268           276                 0                 2              9             13
          34              31                18                18         4         4           809           809                 0                 0              5              5
          35              26                18                18        17        17           420           424                 2                 2             16             16
          36               5                16                19         2         5           276           277                 0                 0              8             12
