eps:         1.5
min_samples: 30
Silhouette score including outliers: -0.7175076405134687
Silhouette score excluding outliers: 0.6608344056999339

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           15613                16                21         1       246             0         29378                 0               372              0            408
           0             420                16                20         1         5            71            91                 0                 1              2              6
           1              53                20                20        20        20          3203          3206                51                51             17             17
           2              39                16                20         2         4           138           141                 0                 1              5              7
           3              97                17                17        19        19          2397          2401                30                30             28             29
           4             105                16                19         1         4            61            67                 0                 1              2              5
           5              31                20                20        61        61          5401          5403                92                92             20             20
           6              47                16                16        30        30          1658          1659                 0                 0              9             10
           7              33                16                19         4         5           702           704                 0                 0             15             16
           8             125                16                20         2         5            92            98                 0                 1              3              6
           9              89                16                20         2         4            99           104                 0                 1              3              6
          10             191                16                20         2         5           109           116                 0                 1              2              7
          11              80                16                19         1         4            55            60                 0                 1              1              4
          12             142                16                20         2         4           118           126                 0                 1              4              8
          13              64                18                18        17        17          4568          4572                 8                 8             84             84
          14              57                16                19         2         3           105           108                 0                 2              1              4
          15              33                19                19        60        60          5138          5139                11                11             32             32
          16              93                16                16       121       121           761           763                 3                 3              6              6
          17              40                19                19        16        16           521           521                 4                 4              6              6
          18              40                17                20        11        11          1113          1115                 0                 1             18             18
          19              35                20                20        59        59         17724         17724               238               238             29             29
          20              46                18                18        19        19           522           523                 0                 1              5              5
          21              34                17                17        16        16          5288          5290                 0                 0            108            108
          22              78                20                20        21        21          1921          1923                 2                 2             33             33
          23              34                16                19         2         5           107           109                 0                 1              4              6
          24              32                20                20         6         6          1300          1301                 0                 0             17             17
          25             120                16                18         2         3            94            95                 0                 0              1              2
          26              35                16                17         1         3            50            52                 0                 1              2              4
          27              31                16                20         3         5           150           152                 0                 1              5              7
          28              31                18                18         4         4           809           809                 0                 0              5              5
