eps:         7.0
min_samples: 60
Silhouette score including outliers: -0.07400462270818359
Silhouette score excluding outliers: 0.5052734448852093

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            7618                16                21         1       246             0         29378                 0               372              0            408
           0            8933                16                21         1        20            30           413                 0                12              1             23
           1             434                16                20         1        17           415           468                 0                 9              5             26
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3             129                17                17        19        19          2391          2413                30                30             27             30
           4              84                16                20         2        11           692           708                 0                 2             11             26
           5             107                16                20         1        15           468           488                 0                 5              8             23
           6              76                18                18        17        17          4561          4583                 8                 8             84             84
           7             101                16                17       121       121           761           771                 3                 4              6              8
           8              60                16                20         3        13           515           527                 0                 4              8             19
           9             117                16                20         9        20           511           529                 0                 7              2             13
          10              86                20                20        21        21          1918          1929                 2                 2             33             34
          11              59                16                20         2        12           525           535                 0                 3             14             26
