eps:         2.5
min_samples: 45
Silhouette score including outliers: -0.5509539061508243
Silhouette score excluding outliers: 0.46155382661031136

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           13493                16                21         1       246             0         29378                 0               372              0            408
           0            3611                16                21         1         8            47           167                 0                 4              1             10
           1              56                20                20        20        20          3203          3208                51                51             16             17
           2             109                17                17        19        19          2395          2403                30                30             28             29
           3              47                16                16        30        30          1658          1659                 0                 0              9             10
           4             152                16                20         2         6           168           179                 0                 2              4             10
           5             103                16                20         1         6           182           190                 0                 1              5             10
           6              70                18                18        17        17          4567          4574                 8                 8             84             84
           7              95                16                16       121       121           761           764                 3                 3              6              6
           8              49                18                18        19        19           522           525                 0                 1              5              5
           9              83                20                20        21        21          1921          1925                 2                 2             33             34
