eps:         5.5
min_samples: 40
Silhouette score including outliers: -0.16288364855241433
Silhouette score excluding outliers: 0.47214051645623945

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            8207                16                21         1       246             0         29378                 0               372              0            408
           0            8510                16                21         1        19            30           394                 0                 9              1             22
           1             241                16                20         1        14           428           462                 0                 6              6             24
           2              62                20                20        20        20          3203          3214                51                51             16             18
           3             125                17                17        19        19          2391          2408                30                30             27             30
           4              50                16                20        28        30          1654          1662                 0                 0              9             11
           5              50                16                19         2        10           698           711                 0                 3             11             21
           6              40                20                20        29        29          4414          4422                55                55             13             15
           7              73                18                18        17        17          4564          4576                 8                 8             84             84
           8             101                16                17       121       121           761           771                 3                 4              6              8
           9              43                16                19         2         9           525           533                 0                 3             18             26
          10             108                16                20        10        21           515           529                 0                 9              2              9
          11              49                17                20         9        13          1113          1122                 0                 1             13             19
          12              86                20                20        21        21          1918          1929                 2                 2             33             34
          13              41                16                20         4        12           524           533                 0                 4              9             16
          14              40                16                19         1         7           413           423                 0                 3              6             16
          15              42                16                19         1         9           394           404                 0                 3             10             20
