eps:         1.0
min_samples: 15
Silhouette score including outliers: -0.7501723780379694
Silhouette score excluding outliers: 0.7222133806590703

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           15650                16                21         1       246             0         29378                 0               372              0            408
           0              53                20                20        20        20          3203          3206                51                51             17             17
           1              29                17                18        24        24           435           437                 0                 0              9             10
           2              96                17                17        19        19          2398          2401                30                30             29             29
           3              79                16                19         1         4            61            67                 0                 1              2              5
           4              31                20                20        61        61          5401          5403                92                92             20             20
           5              89                16                20         1         4            85            90                 0                 1              3              6
           6             197                16                19         1         4            71            84                 0                 1              2              6
           7              46                16                16        30        30          1658          1658                 0                 0              9              9
           8              23                17                17       123       123          1487          1487                 1                 1              8              8
           9              32                19                19         5         5           702           704                 0                 0             15             15
          10              18                16                18         2         3           206           208                 0                 0              7              8
          11              61                16                20         2         4            92            98                 0                 1              3              5
          12              21                20                20        19        19          8219          8220               105               105             20             20
          13              26                19                20         9         9           381           385                 1                 1              5              6
          14              25                20                20        29        29          4418          4420                55                55             13             13
          15              26                16                20         2         5           108           110                 0                 0              4              5
          16              32                16                18         2         3           109           112                 0                 0              2              5
          17              45                16                19         1         3            56            60                 0                 1              2              5
          18              64                18                18        17        17          4568          4572                 8                 8             84             84
          19              17                20                20        14        14          1139          1139                 0                 0             18             18
          20              33                19                19        60        60          5138          5139                11                11             32             32
          21              93                16                16       121       121           761           763                 3                 3              6              6
          22              85                16                20         2         4           112           116                 0                 1              3              7
          23              23                17                17        12        12          1317          1319                 0                 0             26             26
          24              22                16                19         4         6           149           152                 0                 0              5              6
          25              40                19                19        16        16           521           521                 4                 4              6              6
          26              30                17                19         3         4           108           112                 3                 3              4              5
          27              39                20                20        11        11          1113          1115                 1                 1             18             18
          28              29                20                20         9         9          1434          1436                 0                 0             28             28
          29              15                16                16         2         2           437           437                 1                 1             19             19
          30              16                16                20         3         5           128           129                 0                 0              6              8
          31              35                20                20        59        59         17724         17724               238               238             29             29
          32              46                18                18        19        19           522           523                 0                 1              5              5
          33              27                20                20         5         5          2012          2013                 5                 5             45             45
          34              16                18                18        11        11           477           478                 4                 4             15             15
          35              16                19                19        11        11           524           525                 1                 1             10             10
          36              16                20                20        14        14          1164          1164                 0                 0             22             22
          37              23                18                18         5         5           525           525                 0                 0             25             25
          38              34                17                17        16        16          5288          5290                 0                 0            108            108
          39              15                16                17         1         3            50            52                 0                 0              3              4
          40              78                20                20        21        21          1921          1923                 2                 2             33             33
          41              15                16                20         2         4           120           122                 0                 0              4              6
          42              24                19                19        14        14          3196          3197                 0                 0             47             47
          43              42                16                19         2         2           106           108                 0                 1              2              4
          44              20                20                20        14        14          1787          1789                20                20             25             25
          45              19                16                20         2         4           102           104                 0                 0              3              5
          46              16                17                17        11        11           680           680                 0                 0             23             23
          47              16                16                20         3         4           139           141                 0                 1              5              7
          48              32                20                20         6         6          1300          1301                 0                 0             17             17
          49              17                20                20        11        11          3536          3537                54                54             13             13
          50              18                19                19         5         5           695           697                 0                 0             21             21
          51              15                16                17         2         3           124           126                 0                 0              6              7
          52               7                16                19         1         3            61            61                 0                 0              2              3
          53              31                18                18         4         4           809           809                 0                 0              5              5
          54               3                16                17         3         3            80            80                 0                 0              5              6
          55               4                16                16         1         3            60            60                 0                 0              4              4
          56              25                18                18        17        17           422           424                 2                 2             16             16
          57               6                16                18         2         3            85            85                 0                 1              3              3
          58              16                16                19         2         3           121           123                 0                 0              6              7
          59               7                16                17         3         3           127           128                 0                 0              6              8
          60              11                16                19         2         4           119           120                 0                 0              6              8
          61              15                16                18         2         3           103           105                 0                 0              5              7
          62             118                18                18         2         2            95            95                 0                 0              1              1
