eps:         5.0
min_samples: 30
Silhouette score including outliers: -0.1482775424071216
Silhouette score excluding outliers: 0.49160556255984267

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            7988                16                21         1       246             0         29378                 0               372              0            408
           0            8344                16                21         1        17            30           393                 0                 9              1             21
           1             154                16                20         1        12           440           462                 0                 4              8             22
           2              62                20                20        20        20          3203          3214                51                51             16             18
           3              32                16                18        21        25           431           440                 0                 4              9             10
           4             125                17                17        19        19          2391          2408                30                30             27             30
           5              35                20                20        61        61          5401          5409                92                92             20             21
           6              50                16                20        28        30          1654          1662                 0                 0              9             11
           7              31                16                19         3         8           525           531                 0                 1             20             26
           8              46                16                19         2        10           698           711                 0                 3             11             20
           9              41                20                20        29        29          4414          4426                55                55             13             15
          10              73                18                18        17        17          4564          4576                 8                 8             84             84
          11              31                16                19         7        14           470           477                 0                 4             10             17
          12              36                19                20        60        60          5138          5149                11                11             32             32
          13             101                16                17       121       121           761           771                 3                 4              6              8
          14              58                16                20         2         9           430           441                 0                 5             10             23
          15             104                17                20        10        19           518           529                 0                 7              2              7
          16              48                17                20         9        11          1113          1122                 0                 1             16             19
          17              34                16                19         4        10           808           810                 0                 4              5             11
          18              35                20                20         9         9          1427          1438                 0                 0             27             28
          19              39                20                20        59        59         17724         17730               238               238             29             30
          20              37                17                17        16        16          5285          5295                 0                 0            108            108
          21              86                20                20        21        21          1918          1929                 2                 2             33             34
          22              41                16                20         1         8           409           421                 0                 3              7             16
          23              29                16                20         2         7           401           409                 0                 3             10             18
          24              35                16                19         2         9           692           703                 0                 1             19             24
          25              37                16                19        10        18           418           427                 0                 2              9             19
          26              35                20                20         6         6          1300          1305                 0                 0             17             18
          27              35                16                21         5        13           394           402                 0                 5              5             13
          28              30                16                20         1         8           422           430                 0                 4             10             18
          29              36                16                20         4        13           519           526                 0                 2              6             14
