eps:         7.0
min_samples: 5
Silhouette score including outliers: -0.04596849470861318
Silhouette score excluding outliers: 0.1435649048737651

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            3038                16                21         1       246             0         29378                 0               372              0            408
           0           12514                16                21         1        35            16           855                 0                18              1             42
           1              10                18                20        11        17          1056          1069                12                16              4             13
           2               5                20                20        17        17          6891          6892               145               146             29             29
           3               8                17                20        19        26           691           696                 0                 8             12             19
           4              18                16                20         5        17           979           997                 0                 7             11             24
           5              15                20                20        44        44          4944          4950                71                71             28             28
           6              64                20                20        20        20          3197          3218                51                51             16             18
           7              17                20                20        26        26          4942          4960               100               102             15             18
           8               5                19                19        14        14          2386          2386                 0                 0             49             49
           9             132                17                17        19        19          2385          2423                30                30             27             30
          10              36                20                20        61        61          5401          5411                92                92             20             21
          11               8                18                18        35        35          4267          4275                 0                 0             50             50
          12              12                20                20        19        19          2305          2321                 2                 2             15             15
          13             131                16                21         1        25           873           935                 0                10              6             43
          14              50                16                20        28        30          1654          1662                 0                 0              9             11
          15              29                17                19       123       123          1487          1500                 1                 1              8              9
          16               9                20                20        38        38          2671          2677                 0                 0             19             19
          17             159                16                20         3        21          1102          1170                 0                 5             11             32
          18               8                20                20        16        16          1613          1619                 3                 3             20             20
          19               6                20                20        15        15          7435          7436               194               194             28             28
          20               9                20                20        12        16          1410          1411                 7                10             28             32
          21              13                20                20        22        22          3101          3117                54                54              5              6
          22               5                16                19         3         6          1343          1350                 0                 0             30             35
          23               6                17                17        28        28          4510          4514                 0                 0             30             31
          24              22                20                20        19        19          8219          8222               105               105             20             20
          25               7                20                20        45        45           934           939                 0                 0             14             14
          26               5                16                18        16        19          2262          2269                11                13             47             49
          27              56                20                20        29        29          4414          4444                55                55             13             15
          28               6                17                18        10        14          1870          1878                 0                 2             39             41
          29              46                16                20         2        16           930           966                 0                 7             13             38
          30              19                16                20         5         9          1010          1027                 0                 3             13             35
          31               6                18                18        15        17          4540          4546                 8                 8             83             84
          32               5                18                18        20        20          2901          2901                25                25             51             51
          33              15                20                20        59        59         17658         17664               236               236             29             29
          34               5                16                21        10        16          1215          1226                 0                 3             22             29
          35              18                16                20         2        13           995          1012                 0                 4             19             30
          36              54                16                20         2        16           839           872                 0                 5             14             45
          37               9                19                19        17        17          4219          4221                35                35             14             14
          38               6                19                19         6         6          1218          1218                 0                 0             38             38
          39              11                18                18         3         3          1116          1123                 0                 0             73             74
          40              13                19                19        64        64          7405          7408                 1                 1             99             99
          41              76                18                18        17        17          4561          4583                 8                 8             84             84
          42               7                16                19        27        31           558           564                 1                 5              4             10
          43              26                16                20         3        17          1051          1072                 0                 6             11             34
          44              15                20                20        19        19          2488          2493                11                11             49             49
          45               5                18                18        37        37          2226          2226                 0                 0             27             27
          46               6                20                20        22        22          2932          2938                67                67             13             14
          47               8                17                21        10        19          1227          1236                 0                 5             21             30
          48              36                19                20        60        60          5138          5149                11                11             32             32
          49              10                17                17        19        19          1946          1953                26                26             27             27
          50             102                16                17       121       121           761           775                 3                 4              6              8
          51               7                17                19        15        15          1747          1752                25                25             26             26
          52              13                20                20        27        27          1895          1910                18                19             27             27
          53              11                17                19         5        12          1110          1120                 0                 4             30             40
          54               8                20                20        29        29          4546          4547                55                55             13             13
          55               6                20                20        20        20          2690          2693                37                37             12             13
          56              39                16                20         5        19          1315          1332                 0                 4             25             36
          57              12                20                20        33        33          3255          3264                48                48             19             19
          58               5                18                18        22        22           949           952                15                15              5              6
          59               9                17                19         6        13          1919          1923                 0                 0             30             38
          60              18                16                20         4        15          1031          1041                 0                 4             14             19
          61              13                16                20         3         9          1269          1286                 0                 1             16             36
          62              10                16                16         2         2          1921          1921                 0                 0             52             52
          63              12                20                20        29        29          3413          3413                14                14             12             12
          64               7                17                17        22        22          1118          1127                 0                 0             20             20
