eps:         2.0
min_samples: 45
Silhouette score including outliers: -0.6874347569683065
Silhouette score excluding outliers: 0.5135695474872044

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           15429                16                21         1       246             0         29378                 0               372              0            408
           0            1001                16                20         1         6            68           106                 0                 3              1              8
           1              55                20                20        20        20          3203          3208                51                51             17             17
           2             104                17                17        19        19          2397          2403                30                30             28             29
           3             343                16                20         1         6           105           117                 0                 3              1              8
           4             237                16                20         1         6           117           128                 0                 2              3              9
           5              47                16                16        30        30          1658          1659                 0                 0              9             10
           6             230                16                19         1         5            54            68                 0                 2              1              6
           7              70                18                18        17        17          4567          4574                 8                 8             84             84
           8              95                16                16       121       121           761           764                 3                 3              6              6
           9              49                18                18        19        19           522           525                 0                 1              5              5
          10              81                20                20        21        21          1921          1924                 2                 2             33             33
          11              45                16                20         2         5           138           141                 0                 1              4              8
          12              35                16                20         2         5           140           143                 0                 1              3              7
          13              47                16                18         1         3            49            53                 0                 1              1              4
