eps:         3.5
min_samples: 30
Silhouette score including outliers: -0.3397169829519338
Silhouette score excluding outliers: 0.5227504612880027

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           10499                16                21         1       246             0         29378                 0               372              0            408
           0            6325                16                21         1        13            34           292                 0                 7              1             17
           1              60                20                20        20        20          3203          3211                51                51             16             17
           2             113                17                17        19        19          2395          2405                30                30             28             29
           3              32                20                20        61        61          5401          5405                92                92             20             21
           4              48                16                16        30        30          1658          1662                 0                 0              9             10
           5              41                16                19         4        10           698           706                 0                 0             13             16
           6              47                16                20         5        12           379           387                 0                 3              4              9
           7              31                16                19         2         6           299           305                 0                 2              9             14
           8              73                18                18        17        17          4564          4576                 8                 8             84             84
           9              35                19                20        60        60          5138          5144                11                11             32             32
          10              98                16                16       121       121           761           767                 3                 4              6              6
          11              40                19                19        16        16           521           521                 4                 4              6              6
          12              45                17                20        11        11          1113          1119                 0                 1             18             18
          13              41                16                19         2         6           347           355                 0                 1              8             15
          14              34                20                20         9         9          1431          1438                 0                 0             27             28
          15              37                20                20        59        59         17724         17728               238               238             29             30
          16              52                18                18        19        19           518           528                 0                 1              5              5
          17              36                17                17        16        16          5285          5290                 0                 0            108            108
          18              85                20                20        21        21          1918          1926                 2                 2             33             34
          19              35                20                20         6         6          1300          1305                 0                 0             17             18
          20              30                17                18        23        24           435           440                 0                 0              9             10
          21              31                18                18         4         4           809           809                 0                 0              5              5
