eps:         8.5
min_samples: 25
Silhouette score including outliers: 0.18703643381313456
Silhouette score excluding outliers: 0.5610040274871275

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            4505                16                21         1       246             0         29378                 0               372              0            408
           0           11776                16                21         1        31            22           718                 0                18              1             35
           1             158                16                21         2        15           795           840                 0                 8              3             32
           2              64                20                20        20        20          3197          3218                51                51             16             18
           3             298                16                21         1        21           714           789                 0                10              6             32
           4             130                17                17        19        19          2385          2413                30                30             27             30
           5              36                20                20        61        61          5401          5411                92                92             20             21
           6              51                16                20        28        31          1649          1662                 0                 2              9             14
           7              29                17                19       123       123          1487          1500                 1                 1              8              9
           8              53                20                20        29        29          4414          4433                55                55             13             15
           9              76                18                18        17        17          4561          4583                 8                 8             84             84
          10              44                16                21         4        23          1131          1152                 0                 5             17             24
          11              36                19                20        60        60          5138          5149                11                11             32             32
          12             102                16                17       121       121           761           775                 3                 4              6              8
          13              44                16                20         3        19          1311          1331                 0                 4             24             37
          14              88                16                20         3        18          1103          1126                 0                 9             11             32
          15              55                16                20         5        19          1423          1443                 0                 2             24             35
          16              40                20                20        59        59         17724         17735               238               238             29             30
          17              31                20                20         5         5          2003          2018                 5                 5             45             46
          18              27                16                20         9        19          1154          1170                 0                 6             18             28
          19              39                17                17        16        16          5285          5301                 0                 0            108            108
          20              89                18                20        13        21          1918          1934                 0                 2             33             34
          21              29                19                19        14        14          3190          3202                 0                 0             47             49
          22              36                20                20         6         6          1300          1309                 0                 0             17             18
          23              32                16                20         2        16           878           894                 0                 5             15             25
