eps:         1.0
min_samples: 25
Silhouette score including outliers: -0.7979168898608109
Silhouette score excluding outliers: 0.950300244758812

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           16653                16                21         1       246             0         29378                 0               372              0            408
           0              53                20                20        20        20          3203          3206                51                51             17             17
           1              29                17                18        24        24           435           437                 0                 0              9             10
           2              96                17                17        19        19          2398          2401                30                30             29             29
           3              31                20                20        61        61          5401          5403                92                92             20             20
           4              46                16                16        30        30          1658          1658                 0                 0              9              9
           5              32                19                19         5         5           702           704                 0                 0             15             15
           6              25                20                20        29        29          4418          4420                55                55             13             13
           7              26                16                18         2         3           110           112                 0                 0              3              5
           8              64                18                18        17        17          4568          4572                 8                 8             84             84
           9              33                19                19        60        60          5138          5139                11                11             32             32
          10              93                16                16       121       121           761           763                 3                 3              6              6
          11              39                16                18         2         3           113           115                 0                 1              3              5
          12              40                19                19        16        16           521           521                 4                 4              6              6
          13              39                20                20        11        11          1113          1115                 1                 1             18             18
          14              29                20                20         9         9          1434          1436                 0                 0             28             28
          15              35                20                20        59        59         17724         17724               238               238             29             29
          16              46                18                18        19        19           522           523                 0                 1              5              5
          17              27                20                20         5         5          2012          2013                 5                 5             45             45
          18              25                16                20         2         4            87            89                 0                 1              3              4
          19              34                17                17        16        16          5288          5290                 0                 0            108            108
          20              78                20                20        21        21          1921          1923                 2                 2             33             33
          21              25                16                19         2         3            77            79                 0                 0              3              5
          22              42                16                19         2         2           106           108                 0                 1              2              4
          23              32                20                20         6         6          1300          1301                 0                 0             17             17
          24              18                16                18         2         3            75            76                 0                 0              3              5
          25              31                18                18         4         4           809           809                 0                 0              5              5
          26              25                18                18        17        17           422           424                 2                 2             16             16
          27               4                18                18         2         2           109           110                 0                 0              3              3
          28             118                18                18         2         2            95            95                 0                 0              1              1
