eps:         2.5
min_samples: 25
Silhouette score including outliers: -0.4452531811357093
Silhouette score excluding outliers: 0.5246306078926967

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           11750                16                21         1       246             0         29378                 0               372              0            408
           0             130                16                21         2         8           224           238                 0                 3              4             12
           1            4869                16                21         1         9            36           224                 0                 5              1             12
           2              56                20                20        20        20          3203          3208                51                51             16             17
           3              29                17                18        24        24           435           437                 0                 0              9             10
           4             109                17                17        19        19          2395          2403                30                30             28             29
           5              32                20                20        61        61          5401          5405                92                92             20             21
           6              47                16                16        30        30          1658          1659                 0                 0              9             10
           7              27                16                18         3         7           525           527                 0                 0             23             26
           8              37                16                19         4         7           702           706                 0                 0             15             16
           9              34                18                20         8         9           380           387                 0                 1              4              6
          10              28                20                20        29        29          4418          4422                55                55             13             15
          11              70                18                18        17        17          4567          4574                 8                 8             84             84
          12              33                19                19        60        60          5138          5139                11                11             32             32
          13              95                16                16       121       121           761           764                 3                 3              6              6
          14              40                19                19        16        16           521           521                 4                 4              6              6
          15              42                17                20        11        11          1113          1117                 0                 1             18             18
          16              34                20                20         9         9          1431          1438                 0                 0             27             28
          17              37                20                20        59        59         17724         17728               238               238             29             30
          18              49                18                18        19        19           522           525                 0                 1              5              5
          19              28                20                20         5         5          2010          2013                 5                 5             45             45
          20              36                17                17        16        16          5285          5290                 0                 0            108            108
          21              83                20                20        21        21          1921          1925                 2                 2             33             34
          22              27                16                19         2         4           280           284                 0                 1              9             13
          23              34                20                20         6         6          1300          1303                 0                 0             17             18
          24              30                16                20         2         6           285           290                 0                 1              8             13
          25              31                18                18         4         4           809           809                 0                 0              5              5
          26              25                16                19         2         5           268           272                 0                 1             10             13
          27              26                18                18        17        17           420           424                 2                 2             16             16
