eps:         5.5
min_samples: 60
Silhouette score including outliers: -0.227593990291571
Silhouette score excluding outliers: 0.4589866884679529

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9298                16                21         1       246             0         29378                 0               372              0            408
           0            7788                16                21         1        16            34           345                 0                 9              1             20
           1             125                17                17        19        19          2391          2408                30                30             27             30
           2             133                16                20         1        10           343           360                 0                 5              4             18
           3              73                18                18        17        17          4564          4576                 8                 8             84             84
           4             101                16                17       121       121           761           771                 3                 4              6              8
           5             101                16                20         2        15           378           392                 0                 4              3             14
           6             101                17                19        14        19           518           528                 0                 7              2              7
           7              86                20                20        21        21          1918          1929                 2                 2             33             34
           8              62                20                20        20        20          3203          3214                51                51             16             18
