eps:         3.5
min_samples: 45
Silhouette score including outliers: -0.3976625671644491
Silhouette score excluding outliers: 0.5688857495114914

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           11704                16                21         1       246             0         29378                 0               372              0            408
           0            5469                16                21         1        10            38           239                 0                 6              1             14
           1              60                20                20        20        20          3203          3211                51                51             16             17
           2             113                17                17        19        19          2395          2405                30                30             28             29
           3              48                16                16        30        30          1658          1662                 0                 0              9             10
           4              73                18                18        17        17          4564          4576                 8                 8             84             84
           5              98                16                16       121       121           761           767                 3                 4              6              6
           6              60                16                20         2         6           268           276                 0                 4              7             14
           7              52                18                18        19        19           518           528                 0                 1              5              5
           8              85                20                20        21        21          1918          1926                 2                 2             33             34
           9              61                16                19         2         8           277           283                 0                 3              6             12
          10              45                17                20        11        11          1113          1119                 0                 1             18             18
