eps:         6.0
min_samples: 50
Silhouette score including outliers: -0.16269725564912058
Silhouette score excluding outliers: 0.4641102749259176

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            8371                16                21         1       246             0         29378                 0               372              0            408
           0            8385                16                21         1        18            30           375                 0                 9              1             22
           1             255                16                20         1        14           429           464                 0                 7              6             24
           2              63                20                20        20        20          3197          3214                51                51             16             18
           3             127                17                17        19        19          2391          2411                30                30             27             30
           4              50                16                20        28        30          1654          1662                 0                 0              9             11
           5             204                16                20         1        17           374           395                 0                 7              1             18
           6              45                16                20         2        11           394           402                 0                 5              6             16
           7              75                18                18        17        17          4561          4581                 8                 8             84             84
           8             101                16                17       121       121           761           771                 3                 4              6              8
           9             106                17                20        10        20           515           529                 0                 7              2              9
          10              86                20                20        21        21          1918          1929                 2                 2             33             34
