eps:         5.0
min_samples: 40
Silhouette score including outliers: -0.20183622071817273
Silhouette score excluding outliers: 0.5266129218035239

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9033                16                21         1       246             0         29378                 0               372              0            408
           0            7839                16                21         1        16            31           359                 0                 8              1             20
           1              62                20                20        20        20          3203          3214                51                51             16             18
           2             125                17                17        19        19          2391          2408                30                30             27             30
           3              50                16                20        28        30          1654          1662                 0                 0              9             11
           4              45                16                19         2        10           698           711                 0                 3             11             16
           5             105                16                20         2        15           377           391                 0                 4              3             13
           6              40                20                20        29        29          4414          4422                55                55             13             15
           7              73                18                18        17        17          4564          4576                 8                 8             84             84
           8             101                16                17       121       121           761           771                 3                 4              6              8
           9              47                16                20         2         9           431           441                 0                 4             13             20
          10             104                17                20        10        19           518           529                 0                 7              2              7
          11              48                17                20         9        11          1113          1122                 0                 1             16             19
          12             110                16                20         2        10           444           459                 0                 4              8             20
          13              86                20                20        21        21          1918          1929                 2                 2             33             34
