eps:         5.0
min_samples: 55
Silhouette score including outliers: -0.2650332840818889
Silhouette score excluding outliers: 0.464937339197503

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9801                16                21         1       246             0         29378                 0               372              0            408
           0            6964                16                21         1        14            35           296                 0                 8              1             19
           1              62                20                20        20        20          3203          3214                51                51             16             18
           2             125                17                17        19        19          2391          2408                30                30             27             30
           3             264                16                20         1        10           296           323                 0                 6              5             18
           4             134                16                20         2        10           324           340                 0                 4              5             17
           5              90                16                20         2         9           345           356                 0                 5              5             16
           6              73                18                18        17        17          4564          4576                 8                 8             84             84
           7             101                16                17       121       121           761           771                 3                 4              6              8
           8              77                16                20         3        11           379           390                 0                 4              3             13
           9              86                20                20        21        21          1918          1929                 2                 2             33             34
          10              91                18                19        16        19           519           525                 0                 4              5              6
