eps:         8.0
min_samples: 50
Silhouette score including outliers: 0.08046206150804604
Silhouette score excluding outliers: 0.6452016136591586

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6564                16                21         1       246             0         29378                 0               372              0            408
           0           10563                16                21         1        23            26           545                 0                13              1             33
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             130                17                17        19        19          2385          2413                30                30             27             30
           3              51                16                20        28        31          1649          1662                 0                 2              9             14
           4             107                16                21         2        16           692           714                 0                 3              9             28
           5              76                18                18        17        17          4561          4583                 8                 8             84             84
           6             101                16                17       121       121           761           771                 3                 4              6              8
           7              50                16                21         4        11           804           817                 0                 7              5             16
           8              74                16                20         5        17          1105          1126                 0                 4             11             25
           9              88                20                20        21        21          1918          1934                 2                 2             33             34
