eps:         3.0
min_samples: 10
Silhouette score including outliers: -0.6091020333804072
Silhouette score excluding outliers: -0.28888598131639404

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            8449                16                21         1       246             0         29378                 0               372              0            408
           0            7113                16                21         1        16            30           344                 0                 7              1             18
           1              16                16                19         3         9           366           371                 0                 2              9             14
           2              15                20                20        44        44          4944          4950                71                71             28             28
           3              60                20                20        20        20          3203          3211                51                51             16             17
           4              29                17                18        24        24           435           437                 0                 0              9             10
           5             123                17                17        19        19          2395          2411                30                30             28             30
           6              29                16                20         2        10           378           387                 0                 2              9             18
           7              32                20                20        61        61          5401          5405                92                92             20             21
           8              17                16                19         2         6           727           731                 0                 0             20             23
           9              10                16                19         2         7           391           394                 0                 2             14             19
          10              47                16                16        30        30          1658          1659                 0                 0              9             10
          11              32                16                20         3         9           444           452                 0                 2             11             19
          12              27                17                17       123       123          1487          1492                 1                 1              8              9
          13              11                16                16        12        14           619           623                 0                 0             17             18
          14             129                16                20         1         9           343           366                 0                 2              4             17
          15              27                16                18         3         7           525           527                 0                 0             23             26
          16              11                20                20        17        17          1107          1107                 4                 4             12             12
          17              40                16                19         4         7           698           706                 0                 0             13             16
          18              10                20                20        22        22          3107          3111                54                54              5              6
          19              22                20                20        19        19          8219          8222               105               105             20             20
          20              39                16                20         7        11           380           389                 0                 3              4              8
          21              29                20                20        29        29          4418          4422                55                55             13             15
          22              13                16                20         7        13           387           392                 0                 1              6             10
          23              30                16                19        12        16           133           144                 0                 2              2              7
          24              15                17                19        15        17           659           662                 0                 1             13             14
          25              19                16                20         7         9           394           398                 2                 5              5              9
          26              10                18                18         3         3          1120          1123                 0                 0             74             74
          27              13                19                19        64        64          7405          7408                 1                 1             99             99
          28              21                16                19        12        17           144           152                 0                 1              2              6
          29              73                18                18        17        17          4564          4576                 8                 8             84             84
          30              14                20                20        19        19          2488          2489                11                11             49             49
          31              54                16                20         2         9           451           464                 0                 2              8             22
          32              23                20                20        14        14          1137          1145                 0                 0             17             18
          33              35                19                20        60        60          5138          5144                11                11             32             32
          34              99                16                16       121       121           761           767                 3                 4              6              8
          35              13                16                19         3         7           372           377                 0                 0             11             15
          36              11                20                20        27        27          1899          1904                18                19             27             27
          37              17                16                20         3        10           518           523                 0                 0             10             16
          38              14                20                20        59        59         17664         17664               236               236             29             29
          39              13                20                20        26        26          4942          4948               100               102             15             16
          40              25                17                17        12        12          1317          1322                 0                 0             26             26
          41              11                20                20        33        33          3261          3264                48                48             19             19
          42              28                16                19         1         8           410           418                 0                 1              8             15
          43              10                20                20        19        19          2312          2315                 2                 2             15             15
          44              10                16                16         2         2          1921          1921                 0                 0             52             52
          45              36                16                20         2         8           434           441                 0                 1             12             19
          46              12                20                20        29        29          3413          3413                14                14             12             12
          47              11                21                21        18        18          4361          4364                55                55             22             22
          48              22                16                19        10        16           161           171                 0                 2              2              6
          49              40                19                19        16        16           521           521                 4                 4              6              6
          50              10                19                19        55        55          7846          7846                88                88             10             10
          51              45                17                20        11        11          1113          1119                 0                 1             18             18
          52              34                20                20         9         9          1431          1438                 0                 0             27             28
          53              37                20                20        59        59         17724         17728               238               238             29             30
          54              12                16                19         3         5           422           426                 0                 0             14             18
          55              52                18                18        19        19           518           528                 0                 1              5              5
          56              28                20                20         5         5          2010          2013                 5                 5             45             45
          57              11                19                19        11        11           737           739                 0                 0             19             19
          58              19                18                18        11        11           477           480                 4                 5             15             15
          59              20                16                19         9        12           522           529                 0                 1              9             11
          60              16                20                20        14        14          1164          1164                 0                 0             22             22
          61              36                17                17        16        16          5285          5290                 0                 0            108            108
          62              85                20                20        21        21          1918          1926                 2                 2             33             34
          63              14                16                21         6        11           531           535                 0                 0             10             15
          64              13                16                18         2         7           566           569                 0                 0             26             27
          65              24                19                19        14        14          3196          3197                 0                 0             47             47
          66              17                17                17        22        22          2638          2643                29                29              3              5
          67              10                19                19         6         6           459           464                 9                 9             10             10
          68              12                20                20        29        29          4426          4432                55                55             13             15
          69              11                17                17         6         6           580           581                 0                 0             30             30
          70              32                18                19         2         9           692           702                 0                 1             19             22
          71              20                20                20        14        14          1787          1789                20                20             25             25
          72              15                16                20         8        13           301           307                 0                 2              8             12
          73              18                17                19        11        12           679           682                 0                 0             23             25
          74              10                16                19         2         5           444           448                 0                 1             19             21
          75              11                20                20        11        11          3491          3495                54                54             13             13
          76              35                20                20         6         6          1300          1305                 0                 0             17             18
          77              11                20                20        29        29          4414          4414                55                55             13             13
          78              11                16                19        14        16           204           208                 0                 1              4              8
          79              20                20                20        11        11          3535          3542                54                54             13             14
          80              14                16                20         2         8           462           468                 0                 1             15             20
          81              13                16                19         4         6           277           284                 4                 8              6             10
          82              12                17                19        19        22           766           772                 0                 1             15             17
          83              16                16                19         3         7           395           401                 0                 2             10             17
          84              31                18                18         4         4           809           809                 0                 0              5              5
          85              27                18                18        17        17           420           427                 2                 2             16             16
          86              11                17                17        16        16          1438          1443                 0                 0             35             35
          87               5                16                19         3         5           407           409                 0                 0             10             12
          88              10                20                20        31        31          2591          2596                 5                 6             15             15
          89               5                16                19         3         5           421           425                 0                 2             11             13
          90              10                16                19         2         6           407           411                 0                 1             15             17
          91              16                18                19         9        10           456           459                 0                 0             18             18
