eps:         2.0
min_samples: 15
Silhouette score including outliers: -0.6302537073509358
Silhouette score excluding outliers: 0.07861696330816097

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           12167                16                21         1       246             0         29378                 0               372              0            408
           0              46                16                21         2         5           226           233                 0                 2              5             11
           1            4004                16                21         1         8            35           193                 0                 4              1             12
           2             170                16                20         1         7           194           210                 0                 2              5             12
           3              55                20                20        20        20          3203          3208                51                51             17             17
           4              29                17                18        24        24           435           437                 0                 0              9             10
           5             112                17                17        19        19          2397          2406                30                30             28             29
           6              31                20                20        61        61          5401          5403                92                92             20             20
           7              47                16                16        30        30          1658          1659                 0                 0              9             10
           8              23                17                17       123       123          1487          1487                 1                 1              8              8
           9              35                16                19         4         5           702           706                 0                 0             15             16
          10              54                16                20         2         8           210           216                 0                 2              5             10
          11              22                20                20        19        19          8219          8222               105               105             20             20
          12              33                19                20         9         9           381           387                 1                 1              5              6
          13              26                20                20        29        29          4418          4421                55                55             13             13
          14              70                18                18        17        17          4567          4574                 8                 8             84             84
          15              19                20                20        14        14          1139          1142                 0                 0             18             18
          16              33                19                19        60        60          5138          5139                11                11             32             32
          17              95                16                16       121       121           761           764                 3                 3              6              6
          18              15                17                19        15        17           659           662                 0                 1             13             14
          19              23                17                17        12        12          1317          1319                 0                 0             26             26
          20              15                17                18         6         7           130           134                 2                 3              3              4
          21              40                19                19        16        16           521           521                 4                 4              6              6
          22              23                16                19         2         4           280           284                 0                 1              9             13
          23              42                17                20        11        11          1113          1117                 0                 1             18             18
          24              34                20                20         9         9          1431          1438                 0                 0             27             28
          25              15                16                16         2         2           437           437                 1                 1             19             19
          26              35                20                20        59        59         17724         17724               238               238             29             29
          27              49                18                18        19        19           522           525                 0                 1              5              5
          28              28                20                20         5         5          2010          2013                 5                 5             45             45
          29              18                18                18        11        11           477           480                 4                 4             15             15
          30              16                19                19        11        11           524           525                 1                 1             10             10
          31              16                20                20        14        14          1164          1164                 0                 0             22             22
          32              23                18                18         5         5           525           525                 0                 0             25             25
          33              36                17                17        16        16          5285          5290                 0                 0            108            108
          34              81                20                20        21        21          1921          1924                 2                 2             33             33
          35              24                19                19        14        14          3196          3197                 0                 0             47             47
          36              20                20                20        14        14          1787          1789                20                20             25             25
          37              31                16                20         2         6           233           237                 0                 3              6             11
          38              17                17                18        11        11           680           682                 0                 0             23             23
          39              16                16                19         2         4           285           289                 0                 0             10             12
          40              33                20                20         6         6          1300          1303                 0                 0             17             17
          41              19                20                20        11        11          3535          3539                54                54             13             14
          42              18                19                19         5         5           695           697                 0                 0             21             21
          43              15                16                19         2         5           215           218                 0                 0              8             11
          44              31                18                18         4         4           809           809                 0                 0              5              5
          45              16                16                19         3         5           269           271                 0                 1             11             13
          46              26                18                18        17        17           420           424                 2                 2             16             16
          47               6                16                19         4         5           193           193                 0                 1              5              9
          48              16                18                19         9        10           456           459                 0                 0             18             18
