eps:         5.0
min_samples: 60
Silhouette score including outliers: -0.2749441313831718
Silhouette score excluding outliers: 0.4729300197041424

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9971                16                21         1       246             0         29378                 0               372              0            408
           0            6915                16                21         1        14            35           295                 0                 8              1             19
           1             125                17                17        19        19          2391          2408                30                30             27             30
           2             225                16                20         1        10           298           323                 0                 6              5             17
           3              73                18                18        17        17          4564          4576                 8                 8             84             84
           4             101                16                17       121       121           761           771                 3                 4              6              8
           5              86                20                20        21        21          1918          1929                 2                 2             33             34
           6              91                18                19        16        19           519           525                 0                 4              5              6
           7              62                20                20        20        20          3203          3214                51                51             16             18
           8              60                16                20         3        11           379           387                 0                 4              5             13
           9              97                16                20         2         9           327           340                 0                 3              7             17
          10              62                16                20         2         7           345           354                 0                 4              7             15
