eps:         7.5
min_samples: 45
Silhouette score including outliers: -0.15927872804373702
Silhouette score excluding outliers: 0.26890482942303495

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6551                16                21         1       246             0         29378                 0               372              0            408
           0           10496                16                21         1        23            26           545                 0                13              1             31
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             130                17                17        19        19          2385          2413                30                30             27             30
           3              51                16                20        28        31          1649          1662                 0                 2              9             14
           4             101                16                20         2        16           692           712                 0                 3              9             28
           5              76                18                18        17        17          4561          4583                 8                 8             84             84
           6             101                16                17       121       121           761           771                 3                 4              6              8
           7              54                16                21         4        11           804           817                 0                 8              3             16
           8              36                16                18        17        25           434           440                 0                 4              8             17
           9              76                16                20         5        18          1104          1126                 0                 4             11             27
          10              87                20                20        21        21          1918          1933                 2                 2             33             34
          11              45                20                20        29        29          4414          4428                55                55             13             15
