eps:         2.0
min_samples: 20
Silhouette score including outliers: -0.5956841807697253
Silhouette score excluding outliers: 0.328940451222616

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           12884                16                21         1       246             0         29378                 0               372              0            408
           0              46                16                21         2         5           226           233                 0                 2              5             11
           1            3398                16                21         1         8            41           166                 0                 3              1             11
           2              55                20                20        20        20          3203          3208                51                51             17             17
           3             114                16                20         2         6           169           178                 0                 2              4             10
           4              29                17                18        24        24           435           437                 0                 0              9             10
           5             104                17                17        19        19          2397          2403                30                30             28             29
           6              31                20                20        61        61          5401          5403                92                92             20             20
           7              47                16                16        30        30          1658          1659                 0                 0              9             10
           8              23                17                17       123       123          1487          1487                 1                 1              8              8
           9             106                16                20         1         6           198           210                 0                 2              5             10
          10              35                16                19         4         5           702           706                 0                 0             15             16
          11              37                16                18         1         4            35            42                 0                 1              1              4
          12              22                20                20        19        19          8219          8222               105               105             20             20
          13              33                19                20         9         9           381           387                 1                 1              5              6
          14              26                20                20        29        29          4418          4421                55                55             13             13
          15              95                16                20         2         6           182           191                 0                 1              4              9
          16              16                16                18         2         5           167           169                 0                 1              6              9
          17              70                18                18        17        17          4567          4574                 8                 8             84             84
          18              33                19                19        60        60          5138          5139                11                11             32             32
          19              95                16                16       121       121           761           764                 3                 3              6              6
          20              23                17                17        12        12          1317          1319                 0                 0             26             26
          21              40                19                19        16        16           521           521                 4                 4              6              6
          22              22                16                19         2         5           177           181                 0                 1              5              7
          23              42                17                20        11        11          1113          1117                 0                 1             18             18
          24              34                20                20         9         9          1431          1438                 0                 0             27             28
          25              35                20                20        59        59         17724         17724               238               238             29             29
          26              49                18                18        19        19           522           525                 0                 1              5              5
          27              28                20                20         5         5          2010          2013                 5                 5             45             45
          28              23                18                18         5         5           525           525                 0                 0             25             25
          29              22                16                20         3         6           211           214                 0                 1              6              9
          30              36                17                17        16        16          5285          5290                 0                 0            108            108
          31              81                20                20        21        21          1921          1924                 2                 2             33             33
          32              24                19                19        14        14          3196          3197                 0                 0             47             47
          33              20                20                20        14        14          1787          1789                20                20             25             25
          34              33                20                20         6         6          1300          1303                 0                 0             17             17
          35              31                18                18         4         4           809           809                 0                 0              5              5
          36              26                18                18        17        17           420           424                 2                 2             16             16
