eps:         10.0
min_samples: 5
Silhouette score including outliers: -0.11791580246943698
Silhouette score excluding outliers: -0.0031312732298296657

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            2127                16                21         1       246             0         29378                 0               372              0            408
           0           13668                16                21         1        45            16          1181                 0                25              1             56
           1              11                17                19         5        14          1580          1598                 0                 6             24             30
           2              13                18                20        11        26          1053          1069                12                22              4             13
           3              81                16                21         3        24          1184          1249                 0                11             12             43
           4             117                16                20         2        19          1400          1479                 0                 7             19             54
           5               7                20                20        17        17          6891          6901               145               146             29             29
           6              20                17                20         9        19          1747          1776                14                25             20             30
           7              15                20                20        44        44          4944          4950                71                71             28             28
           8              65                20                20        20        27          3197          3218                51                53             10             18
           9              17                20                20        26        26          4942          4960               100               102             15             18
          10               5                17                19        17        22          5610          5620                 0                 2             61             67
          11               6                16                19         9        14          2474          2487                 0                 0             63             77
          12              87                16                20         2        30          1311          1363                 0                 6              8             37
          13               5                19                19        14        14          2386          2386                 0                 0             49             49
          14             138                17                18        19        19          2385          2447                30                31             27             31
          15              36                20                20        61        61          5401          5411                92                92             20             21
          16              69                16                20         3        21          1269          1316                 0                13             11             40
          17               8                18                18        35        35          4267          4275                 0                 0             50             50
          18              13                20                20        19        19          2305          2328                 2                 2             15             15
          19               6                17                20        38        44           868           878                 0                 1             14             19
          20              57                16                20        18        31          1649          1670                 0                 6              9             26
          21              30                17                19       123       123          1487          1504                 1                 1              8              9
          22               7                16                20         5        23          1371          1381                 0                 7             26             39
          23               9                20                20        38        38          2671          2677                 0                 0             19             19
          24               8                20                20        16        16          1613          1619                 3                 3             20             20
          25               6                20                20        15        15          7435          7436               194               194             28             28
          26               9                20                20        12        16          1410          1411                 7                10             28             32
          27              15                20                20        22        22          3093          3126                54                54              4              6
          28              29                16                21        11        29          1682          1719                 0                 6             26             50
          29               6                16                20        18        32          2459          2462                 0                 0             31             39
          30               6                17                17        28        28          4510          4514                 0                 0             30             31
          31               5                17                20        14        21          1881          1888                 0                 6             29             35
          32              22                20                20        19        19          8219          8222               105               105             20             20
          33               5                16                18        16        19          2262          2269                11                13             47             49
          34              56                20                20        29        29          4414          4444                55                55             13             15
          35              18                16                20         2        21          1861          1885                 0                 2             21             52
          36               6                18                18        15        17          4540          4546                 8                 8             83             84
          37               8                17                20         6        16          1389          1398                 0                 9             27             39
          38               5                18                18        20        20          2901          2901                25                25             51             51
          39               6                16                19        26        33          1109          1117                 0                 0             10             21
          40              15                20                20        59        59         17658         17664               236               236             29             29
          41               9                19                19        17        17          4219          4221                35                35             14             14
          42              12                17                18         3         5          1111          1123                 0                 0             73             78
          43              14                19                19        64        64          7405          7416                 1                 1             99             99
          44              76                18                18        17        17          4561          4583                 8                 8             84             84
          45              15                20                20        19        19          2488          2493                11                11             49             49
          46               6                16                20         9        14          1731          1743                 0                 0             58             66
          47               5                18                18        37        37          2226          2226                 0                 0             27             27
          48               6                20                20        22        22          2932          2938                67                67             13             14
          49              37                19                20        60        60          5138          5157                10                11             32             32
          50              10                17                17        19        19          1946          1953                26                26             27             27
          51             104                16                17       121       121           761           788                 3                 4              6              8
          52             106                17                20         5        22          1918          1941                 0                 6             30             46
          53              13                20                20        27        27          1895          1910                18                19             27             27
          54               8                20                20        29        29          4546          4547                55                55             13             13
          55               6                20                20        20        20          2690          2693                37                37             12             13
          56              12                20                20        33        33          3255          3264                48                48             19             19
          57               5                18                18        22        22           949           952                15                15              5              6
          58              12                16                17         2         6          1921          1930                 0                 0             52             61
          59              12                20                20        29        29          3413          3413                14                14             12             12
          60              11                21                21        18        18          4361          4364                55                55             22             22
          61               7                19                19        17        17          6907          6909                 0                 0             70             70
          62              10                20                20        31        31          2591          2596                 5                 6             15             15
          63               4                20                20         8        21          1400          1408                 1                 5             17             19
          64               6                16                18         2         3          1052          1070                 0                 0             60             73
          65              10                19                19        55        55          7846          7846                88                88             10             10
          66               6                21                21        26        26          6803          6803                54                54             45             45
          67               5                17                17        19        19          2551          2556                31                31             38             40
          68               6                17                18        49        52           489           495                 0                 4              5              7
          69              41                20                20        59        59         17724         17739               238               238             29             30
          70              33                17                20         3        10          2001          2018                 0                 5             40             46
          71               9                20                20        19        25          2628          2639                 4                13             28             37
          72              18                16                20         4        20          1544          1568                 0                12             20             33
          73               5                19                19        18        18          2592          2592                57                57             19             19
          74              40                17                17        16        16          5276          5301                 0                 0            107            108
          75              10                19                19        70        70          5201          5212               158               158             22             23
          76               6                17                17        18        18          2664          2666                 0                 0             91             91
          77              29                19                19        14        14          3190          3202                 0                 0             47             49
          78              11                19                20        14        18          1258          1263                14                24              8             18
          79              19                17                17        22        23          2638          2649                26                29              2              5
          80               7                18                18        20        20          2868          2877                25                25             49             50
          81               6                19                20        12        14          3166          3176                 0                 0             46             54
          82               6                17                17        30        31          2262          2265                 0                 0             31             31
          83               9                16                19         3        19          1633          1642                 0                 9             39             52
          84               5                20                20        55        55          3130          3130                14                14             13             13
          85               9                17                19        45        49          1622          1628                 0                 0             11             16
          86              21                20                20        14        14          1787          1795                20                20             25             25
          87               7                17                19         9        10          2156          2166                 0                 0             41             50
          88               5                20                20        32        32          3776          3776               126               126             17             17
          89               5                16                19         6        15          1620          1631                 0                 4             29             36
          90               5                17                17        14        14          3417          3417                 0                 0             48             48
          91               8                20                20        36        36          3649          3677                 5                 5             44             44
          92               7                17                20        22        27          1525          1539                 0                 6             18             23
          93               5                17                17        68        68         14733         14736                 0                 0             54             54
          94               7                19                19        76        76           993           996                 8                 8              8              8
          95               9                18                19        21        23          1337          1342                 0                 4             36             37
          96               8                17                20         5        12          1973          1985                 0                 5             37             44
          97              13                20                20        11        11          3491          3507                54                54             11             14
          98               5                21                21        17        17          1642          1655                10                10             28             29
          99              27                20                20        11        11          3518          3547                54                54             12             15
         100               5                18                18        23        23          3074          3076                 0                 1             57             59
         101               5                20                20        21        21          3828          3831                13                13             56             56
         102               6                16                18         3         7          1492          1500                 0                 3             48             57
         103               7                17                20        12        18          1378          1383                 0                13             13             20
         104               5                20                20        16        16          1905          1907                11                11             24             24
         105               6                18                18        75        75          6626          6634                 0                 0            109            109
         106               4                16                20        26        29           790           802                 0                 6              7             14
         107               6                17                17         5         5          1358          1358                 0                 0             96             96
         108               6                20                20        25        25          1664          1666                16                16             14             14
         109               5                19                19        36        36          5677          5677                14                14            275            275
         110               8                20                20        39        39          6429          6437                31                31             54             55
         111               5                20                20        29        29          4456          4472                54                55             13             14
         112               5                19                20        22        27          1501          1510                 0                 0             20             21
         113               6                16                18         4        15          1359          1369                 0                 2             48             59
         114               4                20                21        17        19          1620          1621                10                15             21             28
         115              10                20                20        20        21          2659          2667                26                26             19             20
         116               5                20                20        29        29          4882          4900                57                57             20             20
