eps:         3.5
min_samples: 35
Silhouette score including outliers: -0.376602703697757
Silhouette score excluding outliers: 0.4987342151846957

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           10906                16                21         1       246             0         29378                 0               372              0            408
           0            5614                16                21         1        11            34           240                 0                 6              1             15
           1              60                20                20        20        20          3203          3211                51                51             16             17
           2             113                17                17        19        19          2395          2405                30                30             28             29
           3              48                16                16        30        30          1658          1662                 0                 0              9             10
           4             282                16                21         1         9           239           265                 0                 4              4             15
           5              40                16                19         4        10           699           706                 0                 0             13             16
           6             261                16                20         1         9           265           292                 0                 4              4             15
           7              73                18                18        17        17          4564          4576                 8                 8             84             84
           8              98                16                16       121       121           761           767                 3                 4              6              6
           9              40                19                19        16        16           521           521                 4                 4              6              6
          10              45                17                20        11        11          1113          1119                 0                 1             18             18
          11              37                20                20        59        59         17724         17728               238               238             29             30
          12              52                18                18        19        19           518           528                 0                 1              5              5
          13              36                17                17        16        16          5285          5290                 0                 0            108            108
          14              85                20                20        21        21          1918          1926                 2                 2             33             34
          15              43                16                20         6        12           380           387                 0                 1              4              9
          16              35                20                20         6         6          1300          1305                 0                 0             17             18
