eps:         8.5
min_samples: 50
Silhouette score including outliers: 0.03268220140940277
Silhouette score excluding outliers: 0.5135936467240807

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6083                16                21         1       246             0         29378                 0               372              0            408
           0           10722                16                21         1        26            26           548                 0                15              1             35
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             130                17                17        19        19          2385          2413                30                30             27             30
           3              51                16                20        28        31          1649          1662                 0                 2              9             14
           4             157                16                21         2        16           680           715                 0                 8              9             28
           5              50                20                20        29        29          4414          4430                55                55             13             15
           6              76                18                18        17        17          4561          4583                 8                 8             84             84
           7             102                16                17       121       121           761           775                 3                 4              6              8
           8              58                16                21         3        11           804           817                 0                 8              3             17
           9              83                16                20         4        18          1103          1126                 0                 4             11             27
          10              57                16                20         3        15           625           641                 0                 7             10             23
          11              89                18                20        13        21          1918          1934                 0                 2             33             34
          12              74                16                20         2        14           723           744                 0                 5             14             30
          13              72                16                21         2        15           581           603                 0                 7              9             22
