eps:         7.5
min_samples: 40
Silhouette score including outliers: 0.014051911019203523
Silhouette score excluding outliers: 0.523177930731641

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            6316                16                21         1       246             0         29378                 0               372              0            408
           0           10590                16                21         1        25            26           545                 0                13              1             35
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             130                17                17        19        19          2385          2413                30                30             27             30
           3              51                16                20        28        31          1649          1662                 0                 2              9             14
           4             104                16                20         2        16           688           712                 0                 3              9             28
           5              45                20                20        29        29          4414          4428                55                55             13             15
           6              76                18                18        17        17          4561          4583                 8                 8             84             84
           7             101                16                17       121       121           761           771                 3                 4              6              8
           8              54                16                21         4        11           804           817                 0                 8              3             16
           9              78                16                20         4        18          1104          1126                 0                 4             11             27
          10              87                20                20        21        21          1918          1933                 2                 2             33             34
          11              40                20                20        59        59         17724         17735               238               238             29             30
          12              44                16                20         2        13           727           739                 0                 5             19             28
          13              47                17                20         5        19          1424          1440                 0                 2             26             35
          14              41                16                21         3        15           584           597                 0                 4              9             20
